season,date,dow,month,start,home,away,stadium,home_teams,is_dome,is_secondary,crowd,capacity,occupancy,sold_out,home_rank,home_wpct,home_gb,home_streak,home_last10,away_rank,away_wpct,away_gb,away_streak,away_last10,gb_from_playoff_line,season_progress,temp,rain,rain_game,rain_day,humid,wind,cloud
2025,2025-07-06,일,07,18:00,삼성,LG,대구,삼성,0,0,24000,24000,1.0,1,7,0.518,6.0,3,5,3,0.549,3.5,-4,3,0.5,0.583,34.1,0,0.0,0,48.0,1.8,5
2025,2025-07-06,일,07,18:00,두산,KT,잠실,LG;두산,0,0,23750,23750,1.0,1,9,0.407,15.0,1,4,6,0.524,5.5,-1,6,9.5,0.583,32.0,0,0.0,0,67.0,1.8,9
2025,2025-07-06,일,07,18:00,NC,SSG,창원,NC,0,0,7726,17983,0.4296,0,8,0.474,9.5,-2,4,5,0.525,5.5,2,6,4.0,0.583,31.3,0,0.0,0,69.0,1.1,7
2025,2025-07-08,화,07,18:30,한화,KIA,대전,한화,0,0,17000,17000,1.0,1,1,0.598,0.0,3,6,4,0.549,4.0,-1,6,-6.5,0.59,33.4,0,0.0,0,57.0,2.2,3
2025,2025-07-08,화,07,18:30,SSG,KT,문학,SSG,0,0,10812,23000,0.4701,0,5,0.519,6.5,-1,6,6,0.518,6.5,-2,5,0.0,0.59,33.7,0,0.0,0,68.0,2.7,6
2025,2025-07-08,화,07,18:30,롯데,두산,사직,롯데,0,0,18541,22669,0.8179,0,3,0.554,3.5,1,5,9,0.415,15.0,2,4,-3.0,0.59,31.8,0,0.0,0,62.0,2.5,4
2025,2025-07-08,화,07,18:30,LG,키움,잠실,LG;두산,0,0,16098,23750,0.6778,0,2,0.554,3.5,1,4,10,0.306,24.5,-5,4,-3.0,0.59,36.0,0,11.3,0,57.0,4.1,9
2025,2025-07-08,화,07,18:30,NC,삼성,창원,NC,0,0,8294,17983,0.4612,0,8,0.481,9.5,1,4,7,0.512,7.0,-1,4,3.0,0.59,32.3,0,0.0,0,61.0,2.0,2
2025,2025-07-09,수,07,18:30,한화,KIA,대전,한화,0,0,17000,17000,1.0,1,1,0.602,0.0,4,6,4,0.542,5.0,-2,6,-6.5,0.597,34.0,0,0.0,0,38.0,2.9,0
2025,2025-07-09,수,07,18:30,SSG,KT,문학,SSG,0,0,10259,23000,0.446,0,5,0.524,6.5,1,6,6,0.512,7.5,-3,5,0.0,0.597,33.4,0,0.0,0.0,64.0,1.3,2
2025,2025-07-09,수,07,18:30,롯데,두산,사직,롯데,0,0,19071,22669,0.8413,0,3,0.548,4.5,-1,4,9,0.422,15.0,3,5,-2.0,0.597,28.8,0,0.0,0,65.0,2.8,6
2025,2025-07-09,수,07,18:30,LG,키움,잠실,LG;두산,0,0,16400,23750,0.6905,0,2,0.56,3.5,2,4,10,0.302,25.5,-6,4,-3.0,0.597,35.3,0,0.0,0,48.0,1.8,5
2025,2025-07-09,수,07,18:30,NC,삼성,창원,NC,0,0,9220,17983,0.5127,0,8,0.487,9.5,2,5,7,0.506,8.0,-2,4,3.0,0.597,30.0,0,0.0,0,64.0,2.4,4
2025,2025-07-10,목,07,18:30,한화,KIA,대전,한화,0,0,17000,17000,1.0,1,1,0.607,0.0,5,7,4,0.536,6.0,-3,6,-7.5,0.604,33.5,0,0.0,0,42.0,3.1,0
2025,2025-07-10,목,07,18:30,SSG,KT,문학,SSG,0,0,10817,23000,0.4703,0,5,0.518,7.5,-1,5,6,0.518,7.5,1,5,0.0,0.604,33.7,0,0.0,0,52.0,1.7,0
2025,2025-07-10,목,07,18:30,롯데,두산,사직,롯데,0,0,21199,22669,0.9352,0,3,0.553,4.5,1,5,9,0.417,16.0,-1,5,-3.0,0.604,29.4,0,0.0,0,53.0,3.8,1
2025,2025-07-10,목,07,18:30,LG,키움,잠실,LG;두산,0,0,16628,23750,0.7001,0,2,0.565,3.5,3,4,10,0.299,26.5,-7,3,-4.0,0.604,35.5,0,0.0,0,34.0,2.7,0
2025,2025-07-10,목,07,18:30,NC,삼성,창원,NC,0,0,10106,17983,0.562,0,8,0.494,9.5,3,5,7,0.5,9.0,-3,4,2.0,0.604,30.2,0,0.0,0,58.0,3.9,4
2025,2025-07-18,금,07,18:30,KT,한화,수원,KT,0,0,18700,18700,1.0,1,5,0.523,7.5,2,5,1,0.612,0.0,6,7,0.0,0.611,27.8,0,0.0,0.7,71.0,1.9,10
2025,2025-07-18,금,07,18:30,LG,롯데,잠실,LG;두산,0,0,23750,23750,1.0,1,2,0.558,4.5,-1,4,3,0.547,5.5,-1,5,-3.0,0.611,27.0,0,0.0,16.1,81.0,1.5,9
2025,2025-07-19,토,07,18:00,SSG,두산,문학,SSG,0,0,19877,23000,0.8642,0,6,0.512,9.0,-2,5,9,0.424,16.5,1,6,0.5,0.614,24.9,0.0,0.4,41.3,96.0,2.8,10
2025,2025-07-19,토,07,18:00,KT,한화,수원,KT,0,0,18700,18700,1.0,1,5,0.517,8.5,-1,5,1,0.616,0.0,7,8,0.0,0.614,26.2,0.1,0.4,28.0,88.0,1.3,9
2025,2025-07-19,토,07,18:00,LG,롯데,잠실,LG;두산,0,0,23750,23750,1.0,1,2,0.563,4.5,1,5,3,0.54,6.5,-2,4,-4.0,0.614,25.6,0.7,0.7,69.2,92.0,1.4,10
2025,2025-07-20,일,07,18:00,KIA,NC,광주,KIA,0,0,16985,20500,0.8285,0,4,0.529,8.0,-4,5,7,0.5,10.5,4,5,-1.5,0.618,28.9,0,0.0,0,72.0,2.8,9
2025,2025-07-20,일,07,18:00,삼성,키움,대구,삼성,0,0,24000,24000,1.0,1,8,0.494,11.0,-4,4,10,0.307,27.5,1,3,1.5,0.618,29.9,0,0.0,0,68.0,1.2,6
2025,2025-07-20,일,07,18:00,SSG,두산,문학,SSG,0,0,18102,23000,0.787,0,6,0.506,10.0,-3,4,9,0.43,16.5,2,6,0.5,0.618,29.1,0,0.0,30.1,74.0,2.5,4
2025,2025-07-20,일,07,18:00,KT,한화,수원,KT,0,0,18700,18700,1.0,1,5,0.511,9.5,-2,5,1,0.621,0.0,8,8,0.0,0.618,31.2,0,0.0,3.2,62.0,2.0,8
2025,2025-07-20,일,07,18:00,LG,롯데,잠실,LG;두산,0,0,23750,23750,1.0,1,2,0.557,5.5,-1,4,3,0.545,6.5,1,5,-4.0,0.618,31.1,0,0.0,14.8,64.0,2.4,3
2025,2025-07-22,화,07,18:30,키움,롯데,고척,키움,1,0,15362,16000,0.9601,0,10,0.303,28.5,-1,2,3,0.539,7.5,-1,4,18.0,0.625,30.6,0.1,0.1,0.1,66.0,3.7,8
2025,2025-07-22,화,07,18:30,KIA,LG,광주,KIA,0,0,12468,20500,0.6082,0,4,0.535,8.0,1,5,2,0.562,5.5,1,5,-2.5,0.625,30.7,0,0.0,0,69.0,2.3,8
2025,2025-07-22,화,07,18:30,삼성,SSG,대구,삼성,0,0,22896,24000,0.954,0,6,0.5,11.0,1,5,7,0.5,11.0,-4,4,0.5,0.625,34.0,0,0.0,0,49.0,0.7,4
2025,2025-07-22,화,07,18:30,두산,한화,잠실,LG;두산,0,0,23750,23750,1.0,1,9,0.437,16.5,3,7,1,0.625,0.0,9,9,6.0,0.625,30.6,0.1,0.1,0.1,66.0,3.7,8
2025,2025-07-22,화,07,18:30,NC,KT,창원,NC,0,0,6302,17983,0.3504,0,8,0.494,11.5,-1,5,5,0.506,10.5,-3,4,1.0,0.625,31.3,0,0.0,0,67.0,1.4,4
2025,2025-07-23,수,07,18:30,키움,롯데,고척,키움,1,0,15325,16000,0.9578,0,10,0.311,28.5,1,2,3,0.533,8.5,-2,3,18.0,0.632,31.3,0,0.0,0,64.0,2.8,3
2025,2025-07-23,수,07,18:30,KIA,LG,광주,KIA,0,0,12172,20500,0.5938,0,4,0.529,9.0,-1,4,2,0.567,5.5,2,6,-1.5,0.632,31.7,0,0.0,0,68.0,1.0,6
2025,2025-07-23,수,07,18:30,삼성,SSG,대구,삼성,0,0,23304,24000,0.971,0,6,0.506,11.0,2,5,7,0.494,12.0,-5,3,0.5,0.632,33.6,0,0.0,0,51.0,1.2,6
2025,2025-07-23,수,07,18:30,두산,한화,잠실,LG;두산,0,0,23750,23750,1.0,1,9,0.432,17.5,-1,6,1,0.629,0.0,10,10,7.0,0.632,31.3,0,0.0,0,64.0,2.8,3
2025,2025-07-23,수,07,18:30,NC,KT,창원,NC,0,0,6375,17983,0.3545,0,8,0.488,12.5,-2,5,5,0.511,10.5,1,4,2.0,0.632,31.2,0,0.0,0,61.0,2.2,2
2025,2025-07-24,목,07,18:30,키움,롯데,고척,키움,1,0,15216,16000,0.951,0,10,0.308,28.5,-1,2,3,0.538,7.5,1,4,19.0,0.639,33.2,0,0.0,0,59.0,2.5,1
2025,2025-07-24,목,07,18:30,KIA,LG,광주,KIA,0,0,12364,20500,0.6031,0,4,0.523,9.0,-2,4,2,0.571,4.5,3,7,-0.5,0.639,34.1,0,0.0,0,52.0,0.6,2
2025,2025-07-24,목,07,18:30,삼성,SSG,대구,삼성,0,0,24000,24000,1.0,1,6,0.511,10.0,3,6,7,0.489,12.0,-6,3,0.5,0.639,34.6,0,0.0,0,38.0,1.7,3
2025,2025-07-24,목,07,18:30,두산,한화,잠실,LG;두산,0,0,23750,23750,1.0,1,9,0.438,16.5,1,7,1,0.622,0.0,-1,9,7.0,0.639,33.2,0,0.0,0,59.0,2.5,1
2025,2025-07-24,목,07,18:30,NC,KT,창원,NC,0,0,5157,17983,0.2868,0,8,0.482,12.5,-3,4,5,0.516,9.5,2,4,3.0,0.639,30.8,0,0.0,0,58.0,1.0,1
2025,2025-07-25,금,07,18:30,한화,SSG,대전,한화,0,0,17000,17000,1.0,1,1,0.622,0.0,-1,8,7,0.494,11.5,1,3,-9.5,0.646,34.2,0,0.0,0,55.0,2.5,0
2025,2025-07-25,금,07,18:30,롯데,KIA,사직,롯데,0,0,22669,22669,1.0,1,3,0.543,7.0,2,5,5,0.517,9.5,-3,3,-2.5,0.646,31.5,0,0.0,0,57.0,2.3,0
2025,2025-07-25,금,07,18:30,KT,삼성,수원,KT,0,0,18700,18700,1.0,1,4,0.522,9.0,3,5,6,0.505,10.5,-1,5,-0.5,0.646,33.4,0,0.0,0,60.0,2.8,2
2025,2025-07-25,금,07,18:30,두산,LG,잠실,LG;두산,0,0,20007,23750,0.8424,0,9,0.438,16.5,1,7,2,0.576,4.0,4,8,7.0,0.646,34.8,0,0.0,0,51.0,2.7,0
2025,2025-07-25,금,07,18:30,NC,키움,창원,NC,0,0,6171,17983,0.3432,0,8,0.476,13.0,-4,4,10,0.304,29.0,-2,2,3.5,0.646,31.5,0,0.0,0,59.0,2.9,1
2025,2025-07-26,토,07,18:00,한화,SSG,대전,한화,0,0,17000,17000,1.0,1,1,0.626,0.0,1,8,7,0.489,12.5,-1,2,-10.5,0.653,33.9,0,0.0,0,57.0,3.6,2
2025,2025-07-26,토,07,18:00,롯데,KIA,사직,롯데,0,0,22669,22669,1.0,1,3,0.548,7.0,3,5,5,0.511,10.5,-4,2,-3.5,0.653,31.6,0,0.0,0,60.0,2.9,0
2025,2025-07-26,토,07,18:00,KT,삼성,수원,KT,0,0,18700,18700,1.0,1,4,0.527,9.0,4,6,6,0.5,11.5,-2,4,-1.5,0.653,35.2,0,0.0,0,48.0,1.6,2
2025,2025-07-26,토,07,18:00,두산,LG,잠실,LG;두산,0,0,23750,23750,1.0,1,9,0.433,17.5,-1,6,2,0.581,4.0,5,8,7.0,0.653,36.7,0,0.0,0,51.0,1.6,2
2025,2025-07-26,토,07,18:00,NC,키움,창원,NC,0,0,10690,17983,0.5945,0,8,0.482,13.0,1,5,10,0.301,30.0,-3,2,2.5,0.653,32.0,0,0.0,0,60.0,1.9,0
2025,2025-07-27,일,07,18:00,한화,SSG,대전,한화,0,0,17000,17000,1.0,1,1,0.62,0.0,-1,7,7,0.495,11.5,1,3,-10.5,0.66,34.8,0,0.0,0,53.0,2.7,3
2025,2025-07-27,일,07,18:00,롯데,KIA,사직,롯데,0,0,22669,22669,1.0,1,3,0.553,6.0,4,6,5,0.505,10.5,-5,1,-4.5,0.66,31.5,0,0.0,0,56.0,1.5,0
2025,2025-07-27,일,07,18:00,KT,삼성,수원,KT,0,0,18700,18700,1.0,1,4,0.521,9.0,-1,6,6,0.505,10.5,1,4,-1.5,0.66,33.8,0,0.0,0,57.0,2.2,2
2025,2025-07-27,일,07,18:00,두산,LG,잠실,LG;두산,0,0,20780,23750,0.8749,0,9,0.429,17.5,-2,5,2,0.585,3.0,6,8,7.0,0.66,36.5,0,0.0,0,52.0,2.9,3
2025,2025-07-27,일,07,18:00,NC,키움,창원,NC,0,0,8115,17983,0.4513,0,8,0.488,12.0,2,6,10,0.298,30.0,-4,2,1.5,0.66,30.7,0,0.0,0,58.0,3.1,0
2025,2025-07-29,화,07,18:30,KIA,두산,광주,KIA,0,0,14329,20500,0.699,0,6,0.5,10.5,-6,1,9,0.435,16.5,1,5,0.0,0.667,33.3,0,0.0,0,48.0,2.6,5
2025,2025-07-29,화,07,18:30,한화,삼성,대전,한화,0,0,17000,17000,1.0,1,1,0.613,0.0,-2,6,5,0.5,10.5,-1,4,-10.5,0.667,35.0,0,0.0,0,40.0,3.6,2
2025,2025-07-29,화,07,18:30,SSG,키움,문학,SSG,0,0,10177,23000,0.4425,0,7,0.5,10.5,2,3,10,0.295,30.0,-5,2,0.0,0.667,33.5,0,0.0,0,56.0,2.0,2
2025,2025-07-29,화,07,18:30,롯데,NC,사직,롯데,0,0,22669,22669,1.0,1,3,0.558,5.0,5,6,8,0.494,11.0,3,6,-5.5,0.667,30.9,0,0.0,0,57.0,2.1,1
2025,2025-07-29,화,07,18:30,LG,KT,잠실,LG;두산,0,0,17294,23750,0.7282,0,2,0.579,3.0,-1,7,4,0.526,8.0,1,6,-7.5,0.667,34.9,0,0.0,0,56.0,3.0,5
2025,2025-07-30,수,07,18:30,KIA,두산,광주,KIA,0,0,15391,20500,0.7508,0,7,0.495,10.5,-7,1,9,0.441,15.5,2,6,1.0,0.674,31.0,0,0.0,0,55.0,3.3,9
2025,2025-07-30,수,07,18:30,한화,삼성,대전,한화,0,0,17000,17000,1.0,1,1,0.606,0.0,-3,5,6,0.505,9.5,1,5,-9.5,0.674,33.3,0,0.0,0,48.0,2.4,8
2025,2025-07-30,수,07,18:30,SSG,키움,문학,SSG,0,0,10514,23000,0.4571,0,5,0.505,9.5,3,4,10,0.292,30.0,-6,2,0.0,0.674,31.8,0,0.0,0,69.0,2.4,9
2025,2025-07-30,수,07,18:30,롯데,NC,사직,롯데,0,0,22669,22669,1.0,1,3,0.562,4.0,6,7,8,0.489,11.0,-1,5,-5.5,0.674,29.8,0,0.0,0,64.0,2.8,5
2025,2025-07-30,수,07,18:30,LG,KT,잠실,LG;두산,0,0,17782,23750,0.7487,0,2,0.583,2.0,1,8,4,0.521,8.0,-1,5,-7.5,0.674,34.1,0,0.0,0,59.0,2.2,9
2025,2025-07-31,목,07,18:30,KIA,두산,광주,KIA,0,0,15584,20500,0.7602,0,7,0.495,11.0,-7,1,9,0.441,16.0,2,5,1.0,0.681,33.0,0,0.0,0,52.0,1.0,3
2025,2025-07-31,목,07,18:30,한화,삼성,대전,한화,0,0,17000,17000,1.0,1,1,0.611,0.0,1,5,6,0.5,10.5,-1,5,-10.0,0.681,32.9,0,0.0,0.0,55.0,1.9,6
2025,2025-07-31,목,07,18:30,SSG,키움,문학,SSG,0,0,10917,23000,0.4747,0,5,0.505,10.0,3,4,10,0.292,30.5,-6,2,0.0,0.681,30.3,0,0.0,0,63.0,3.0,8
2025,2025-07-31,목,07,18:30,롯데,NC,사직,롯데,0,0,22669,22669,1.0,1,3,0.557,5.0,-1,7,8,0.494,11.0,1,5,-5.0,0.681,30.9,0,0.0,0,65.0,3.2,0
2025,2025-07-31,목,07,18:30,LG,KT,잠실,LG;두산,0,0,17630,23750,0.7423,0,2,0.588,2.0,2,8,4,0.515,9.0,-2,5,-8.0,0.681,32.1,0,0.0,0,63.0,2.7,8
2025,2025-08-01,금,08,18:30,키움,롯데,고척,키움,1,0,16000,16000,1.0,1,10,0.289,31.5,-7,1,3,0.561,5.0,1,7,21.5,0.688,32.1,0,0.0,0.0,66.0,3.2,9
2025,2025-08-01,금,08,18:30,KIA,한화,광주,KIA,0,0,20500,20500,1.0,1,6,0.5,11.0,1,2,1,0.615,0.0,2,5,1.0,0.688,33.3,0,0.0,0,59.0,0.9,7
2025,2025-08-01,금,08,18:30,삼성,LG,대구,삼성,0,0,24000,24000,1.0,1,7,0.495,11.5,-2,5,2,0.592,2.0,3,9,1.5,0.688,36.8,0,0.0,0,31.0,1.1,1
2025,2025-08-01,금,08,18:30,두산,SSG,잠실,LG;두산,0,0,15073,23750,0.6347,0,9,0.436,17.0,-1,4,4,0.511,10.0,4,5,7.0,0.688,32.1,0,0.0,0.0,66.0,3.2,9
2025,2025-08-01,금,08,18:30,NC,KT,창원,NC,0,0,7590,17983,0.4221,0,8,0.489,12.0,-1,4,5,0.51,10.0,-3,5,2.0,0.688,30.1,0,0.0,0,75.0,2.1,1
2025,2025-08-02,토,08,18:00,키움,롯데,고척,키움,1,0,16000,16000,1.0,1,10,0.296,30.5,1,2,3,0.556,5.0,-1,7,20.5,0.694,34.8,0,0.0,0,47.0,2.3,1
2025,2025-08-02,토,08,18:00,삼성,LG,대구,삼성,0,0,24000,24000,1.0,1,8,0.49,11.5,-3,4,2,0.596,1.0,4,9,1.5,0.694,35.3,0,0.0,0,42.0,0.9,7
2025,2025-08-02,토,08,18:00,두산,SSG,잠실,LG;두산,0,0,17278,23750,0.7275,0,9,0.432,17.0,-2,3,4,0.516,9.0,5,6,7.0,0.694,34.8,0,0.0,0,47.0,2.3,1
2025,2025-08-02,토,08,18:00,NC,KT,창원,NC,0,0,9940,17983,0.5527,0,7,0.495,11.0,1,5,6,0.505,10.0,-4,5,1.0,0.694,31.3,0,0.0,0,72.0,1.9,7
2025,2025-08-03,일,08,14:00,키움,롯데,고척,키움,1,0,16000,16000,1.0,1,10,0.293,31.0,-1,1,3,0.56,4.5,1,8,21.0,0.7,32.4,0,0.0,0,58.0,1.7,9
2025,2025-08-03,일,08,18:00,삼성,LG,대구,삼성,0,0,24000,24000,1.0,1,8,0.485,12.0,-4,3,2,0.6,0.5,5,9,2.0,0.7,30.8,0.0,0.0,0.0,66.0,1.7,9
2025,2025-08-03,일,08,18:00,두산,SSG,잠실,LG;두산,0,0,14422,23750,0.6072,0,9,0.438,16.5,1,4,4,0.51,9.5,-1,6,6.5,0.7,30.1,0.0,0.0,0.0,52.0,3.0,10
2025,2025-08-03,일,08,18:00,NC,KT,창원,NC,0,0,7561,17983,0.4205,0,7,0.5,10.5,2,6,6,0.5,10.5,-5,4,0.5,0.7,29.5,0,0.0,0,70.0,1.1,8
2025,2025-08-05,화,08,18:30,한화,KT,대전,한화,0,0,16783,17000,0.9872,1,1,0.608,0.0,-1,4,6,0.5,10.5,-5,3,-10.0,0.706,32.4,0,0.0,0,59.0,1.5,3
2025,2025-08-05,화,08,18:30,SSG,삼성,문학,SSG,0,0,13850,23000,0.6022,0,4,0.515,9.0,1,7,8,0.48,12.5,-5,2,-1.0,0.706,28.7,0,0.0,0,72.0,1.8,8
2025,2025-08-05,화,08,18:30,롯데,KIA,사직,롯데,0,0,22669,22669,1.0,1,3,0.564,4.0,2,8,5,0.505,10.0,2,2,-6.0,0.706,29.5,0,0.0,4.9,78.0,4.9,7
2025,2025-08-05,화,08,18:30,LG,두산,잠실,LG;두산,0,0,20239,23750,0.8522,0,2,0.604,0.0,6,9,9,0.433,17.0,-1,3,-10.0,0.706,30.9,0,0.0,0,60.0,2.5,8
2025,2025-08-05,화,08,18:30,NC,키움,창원,NC,0,0,6661,17983,0.3704,0,7,0.5,10.5,2,6,10,0.29,31.5,-2,1,0.5,0.706,29.4,0,0.0,7.8,85.0,3.1,8
2025,2025-08-06,수,08,18:30,한화,KT,대전,한화,0,0,13919,17000,0.8188,0,2,0.602,1.0,-2,3,6,0.505,10.5,1,3,-9.0,0.713,27.3,1.2,1.4,1.7,89.0,2.5,10
2025,2025-08-06,수,08,18:30,SSG,삼성,문학,SSG,0,0,12003,23000,0.5219,0,5,0.51,10.0,-1,6,8,0.485,12.5,1,3,0.0,0.713,26.2,0,0.0,7.3,93.0,2.8,8
2025,2025-08-06,수,08,18:30,롯데,KIA,사직,롯데,0,0,20944,22669,0.9239,0,3,0.559,5.0,-1,7,4,0.51,10.0,3,3,-5.0,0.713,28.3,0,0.0,2.4,85.0,6.1,10
2025,2025-08-06,수,08,18:30,LG,두산,잠실,LG;두산,0,0,20427,23750,0.8601,0,1,0.608,0.0,7,9,9,0.429,18.0,-2,3,-10.0,0.713,26.5,0.1,0.1,22.0,89.0,2.3,6
2025,2025-08-06,수,08,18:30,NC,키움,창원,NC,0,0,5776,17983,0.3212,0,7,0.495,11.5,-1,6,10,0.297,31.5,1,2,1.5,0.713,28.7,0.0,0.0,2.0,87.0,1.4,10
2025,2025-08-07,목,08,18:30,한화,KT,대전,한화,0,0,17000,17000,1.0,1,1,0.606,0.0,1,4,6,0.5,10.5,-1,2,-10.0,0.719,29.7,0,0.0,0,62.0,2.3,7
2025,2025-08-07,목,08,18:30,SSG,삼성,문학,SSG,0,0,15174,23000,0.6597,0,4,0.515,9.0,1,7,8,0.48,12.5,-1,3,-1.0,0.719,29.5,0,0.0,0,67.0,3.0,3
2025,2025-08-07,목,08,18:30,롯데,KIA,사직,롯데,0,0,22104,22669,0.9751,0,3,0.563,4.0,1,7,5,0.505,10.0,-1,3,-6.0,0.719,31.6,0,0.0,0,67.0,3.5,9
2025,2025-08-07,목,08,18:30,LG,두산,잠실,LG;두산,0,0,21392,23750,0.9007,0,2,0.602,0.0,-1,8,9,0.434,17.0,1,4,-10.0,0.719,31.2,0,0.0,0,54.0,3.2,3
2025,2025-08-07,목,08,18:30,NC,키움,창원,NC,0,0,5893,17983,0.3277,0,7,0.489,11.5,-2,5,10,0.304,30.5,2,3,1.5,0.719,31.4,0,0.0,0.0,65.0,0.6,8
2025,2025-08-08,금,08,18:30,키움,두산,고척,키움,1,0,12841,16000,0.8026,0,10,0.311,30.5,3,4,9,0.43,18.0,-1,4,20.5,0.726,28.2,0,0.0,6.3,67.0,2.9,8
2025,2025-08-08,금,08,18:30,롯데,SSG,사직,롯데,0,0,20091,22669,0.8863,0,3,0.558,5.0,-1,6,5,0.51,10.0,-1,6,-5.0,0.726,28.1,0,0.0,0,78.0,2.9,9
2025,2025-08-08,금,08,18:30,KT,삼성,수원,KT,0,0,18700,18700,1.0,1,6,0.505,10.5,1,3,7,0.485,12.5,1,3,0.5,0.726,27.7,0,0.0,0,60.0,2.3,8
2025,2025-08-08,금,08,18:30,LG,한화,잠실,LG;두산,0,0,23750,23750,1.0,1,1,0.606,0.0,1,8,2,0.6,1.0,-1,4,-10.0,0.726,28.2,0,0.0,6.3,67.0,2.9,8
2025,2025-08-08,금,08,18:30,NC,KIA,창원,NC,0,0,12141,17983,0.6751,0,8,0.484,12.5,-3,4,4,0.51,10.0,1,4,2.5,0.726,28.2,0,0.0,0,72.0,1.2,9
2025,2025-08-09,토,08,18:00,키움,두산,고척,키움,1,0,16000,16000,1.0,1,10,0.308,31.5,-1,4,9,0.436,18.0,1,4,20.5,0.733,26.4,0,0.0,3.5,72.0,1.5,9
2025,2025-08-09,토,08,18:00,KT,삼성,수원,KT,0,0,18700,18700,1.0,1,6,0.5,11.5,-1,2,7,0.49,12.5,2,4,0.5,0.733,26.2,0,0.0,0.4,64.0,1.5,9
2025,2025-08-09,토,08,18:00,LG,한화,잠실,LG;두산,0,0,23750,23750,1.0,1,1,0.61,0.0,2,9,2,0.594,2.0,-2,3,-11.0,0.733,26.4,0,0.0,3.5,72.0,1.5,9
2025,2025-08-10,일,08,14:00,키움,두산,고척,키움,1,0,15111,16000,0.9444,0,10,0.305,32.5,-2,4,9,0.441,18.0,2,4,21.0,0.738,31.8,0,0.0,0,53.0,1.8,1
2025,2025-08-10,일,08,18:00,롯데,SSG,사직,롯데,0,0,22062,22669,0.9732,0,3,0.552,6.5,-2,5,4,0.515,10.5,1,6,-5.0,0.738,25.2,0,0.0,39.3,77.0,1.9,9
2025,2025-08-10,일,08,18:00,KT,삼성,수원,KT,0,0,18700,18700,1.0,1,6,0.505,11.5,1,3,8,0.486,13.5,-1,3,0.0,0.738,29.0,0,0.0,0,64.0,3.3,2
2025,2025-08-10,일,08,18:00,LG,한화,잠실,LG;두산,0,0,23750,23750,1.0,1,1,0.613,0.0,3,9,2,0.588,3.0,-3,3,-11.5,0.738,32.3,0,0.0,0,51.0,3.0,1
2025,2025-08-10,일,08,18:00,NC,KIA,창원,NC,0,0,10773,17983,0.5991,0,7,0.49,13.0,1,4,5,0.505,11.5,-1,4,1.5,0.738,26.1,0,0.0,39.6,85.0,2.5,7
2025,2025-08-12,화,08,18:30,삼성,KIA,대구,삼성,0,0,22522,24000,0.9384,0,8,0.481,13.5,-2,3,6,0.5,11.5,-2,4,3.0,0.744,23.5,0,0.1,5.8,92.0,2.2,10
2025,2025-08-12,화,08,18:30,한화,롯데,대전,한화,0,0,17000,17000,1.0,1,2,0.592,2.0,1,4,3,0.547,6.5,-3,4,-8.5,0.744,25.7,0,0.0,0,77.0,3.2,10
2025,2025-08-12,화,08,18:30,SSG,키움,문학,SSG,0,0,10091,23000,0.4387,0,4,0.52,9.5,2,6,10,0.311,31.5,1,5,-1.0,0.744,30.3,0,0.0,0,61.0,3.5,5
2025,2025-08-12,화,08,18:30,KT,LG,수원,KT,0,0,14407,18700,0.7704,0,5,0.509,10.5,2,4,1,0.607,0.0,-1,8,0.0,0.744,30.3,0,0.0,0,53.0,4.3,7
2025,2025-08-12,화,08,18:30,두산,NC,잠실,LG;두산,0,0,11590,23750,0.488,0,9,0.437,18.0,-1,4,7,0.495,12.0,2,5,7.5,0.744,32.9,0,0.0,0,43.0,3.0,7
2025,2025-08-13,수,08,18:30,삼성,KIA,대구,삼성,0,0,24000,24000,1.0,1,8,0.477,14.5,-3,3,5,0.505,11.5,1,5,3.0,0.751,30.5,0,0.0,0,65.0,1.3,8
2025,2025-08-13,수,08,18:30,한화,롯데,대전,한화,0,0,17000,17000,1.0,1,2,0.596,2.0,2,5,3,0.542,7.5,-4,4,-9.5,0.751,28.8,0.0,0.0,5.4,85.0,2.0,7
2025,2025-08-14,목,08,18:30,삼성,KIA,대구,삼성,0,0,24000,24000,1.0,1,8,0.472,15.0,-4,3,5,0.51,11.0,2,6,4.0,0.754,34.7,0,0.0,0,46.0,1.7,5
2025,2025-08-14,목,08,18:30,한화,롯데,대전,한화,0,0,17000,17000,1.0,1,2,0.6,1.5,3,5,3,0.537,8.0,-5,3,-9.5,0.754,31.0,0,0.0,0.0,61.0,1.6,3
2025,2025-08-14,목,08,18:30,SSG,키움,문학,SSG,0,0,9461,23000,0.4113,0,4,0.524,9.5,3,7,10,0.308,32.5,-1,5,-1.5,0.754,24.9,0,0.0,31.0,96.0,2.4,9
2025,2025-08-14,목,08,18:30,두산,NC,잠실,LG;두산,0,0,10938,23750,0.4605,0,9,0.433,19.0,-2,4,7,0.5,12.0,3,5,8.0,0.754,26.8,0,0.0,47.8,82.0,1.6,9
2025,2025-08-15,금,08,18:00,키움,KT,고척,키움,1,0,11585,16000,0.7241,0,10,0.315,32.0,1,5,6,0.505,11.5,-1,4,21.5,0.76,29.7,0,0.0,0.0,73.0,2.1,5
2025,2025-08-15,금,08,18:00,SSG,LG,문학,SSG,0,0,23000,23000,1.0,1,4,0.519,10.0,-1,6,1,0.611,0.0,1,8,-0.5,0.76,27.8,0,0.0,60.7,91.0,3.2,1
