date,stadium,home,away,home_rank,home_wpct,home_gb,home_streak,home_last10,home_games,away_rank,away_wpct,away_gb,away_streak,away_last10,away_games,gb_from_playoff_line,season_progress
2021-05-26,수원,KT,SSG,3,0.55,1.0,1,6,40,1,0.575,0.0,5,7,40,-1.0,0.283
2021-05-26,잠실,두산,한화,5,0.525,2.0,2,5,40,8,0.415,6.5,-1,4,41,0.0,0.283
2021-05-26,창원,NC,삼성,7,0.512,2.5,-3,5,41,2,0.571,0.0,1,5,42,0.5,0.283
2021-05-27,광주,KIA,키움,8,0.415,7.0,1,3,41,5,0.535,2.0,-1,8,43,5.0,0.29
2021-05-27,사직,롯데,LG,10,0.366,9.0,-3,3,41,6,0.535,2.0,1,5,43,7.0,0.29
2021-05-27,수원,KT,SSG,3,0.537,2.0,-1,5,41,1,0.585,0.0,6,7,41,0.0,0.29
2021-05-27,잠실,두산,한화,4,0.537,2.0,3,5,41,9,0.405,7.5,-2,4,42,0.0,0.29
2021-05-27,창원,NC,삼성,7,0.5,3.5,-4,4,42,2,0.581,0.0,2,5,43,1.5,0.29
2021-05-28,광주,KIA,KT,8,0.429,6.0,2,3,42,3,0.548,1.0,1,6,42,4.0,0.297
2021-05-28,대구,삼성,두산,2,0.568,0.0,-1,4,44,5,0.524,2.0,-1,5,42,-2.0,0.297
2021-05-28,사직,롯데,NC,10,0.357,9.0,-4,3,42,7,0.512,2.5,1,4,43,7.0,0.297
2021-05-28,잠실,LG,키움,4,0.545,1.0,2,5,44,6,0.523,2.0,-2,7,44,-1.0,0.297
2021-05-28,한밭,한화,SSG,9,0.419,6.5,1,5,43,1,0.571,0.0,-1,6,42,4.5,0.297
2021-05-29,광주,KIA,KT,8,0.442,6.0,3,4,43,4,0.535,2.0,-1,6,43,4.0,0.303
2021-05-29,대구,삼성,두산,2,0.556,1.0,-2,4,45,5,0.535,2.0,1,6,43,-1.0,0.303
2021-05-29,사직,롯데,NC,10,0.357,9.5,-4,3,42,6,0.512,3.0,1,4,43,7.5,0.303
2021-05-29,사직,롯데,NC,10,0.357,9.5,-4,3,42,6,0.512,3.0,1,4,43,7.5,0.303
2021-05-29,잠실,LG,키움,3,0.556,1.0,3,5,45,7,0.511,3.0,-3,7,45,-1.0,0.303
2021-05-29,한밭,한화,SSG,9,0.409,7.5,-1,4,44,1,0.581,0.0,1,7,43,5.5,0.303
2021-05-30,광주,KIA,KT,8,0.432,7.0,-1,4,44,3,0.545,2.0,1,6,44,4.0,0.311
2021-05-30,대구,삼성,두산,2,0.565,1.0,1,5,46,5,0.523,3.0,-1,5,44,-2.0,0.311
2021-05-30,사직,롯데,NC,10,0.349,10.5,-5,2,44,6,0.523,3.0,2,3,45,7.5,0.311
2021-05-30,잠실,LG,키움,4,0.543,2.0,-1,5,46,7,0.522,3.0,1,7,46,-1.0,0.311
2021-05-30,한밭,한화,SSG,9,0.4,8.5,-2,4,45,1,0.591,0.0,2,8,44,5.5,0.311
2021-06-01,고척,키움,롯데,7,0.511,4.0,-1,6,47,10,0.341,11.5,-6,2,45,1.0,0.318
2021-06-01,문학,SSG,삼성,1,0.6,0.0,3,9,45,3,0.553,2.0,-1,4,47,-3.0,0.318
2021-06-01,잠실,LG,KT,4,0.553,2.0,1,5,47,2,0.556,2.0,2,6,45,-1.0,0.318
2021-06-01,창원,NC,두산,6,0.533,3.0,3,4,46,5,0.533,3.0,1,5,45,0.0,0.318
2021-06-01,한밭,한화,KIA,9,0.391,9.5,-3,4,46,8,0.422,8.0,-2,4,45,6.5,0.318
2021-06-02,고척,키움,롯데,7,0.5,5.0,-2,5,48,10,0.356,11.5,1,2,46,2.0,0.325
2021-06-02,문학,SSG,삼성,1,0.609,0.0,4,9,46,4,0.542,3.0,-2,4,48,-3.0,0.325
2021-06-02,잠실,LG,KT,5,0.542,3.0,-1,4,48,2,0.565,2.0,3,6,46,0.0,0.325
2021-06-02,창원,NC,두산,6,0.522,4.0,-1,4,47,3,0.543,3.0,2,6,46,1.0,0.325
2021-06-02,한밭,한화,KIA,9,0.404,9.5,1,5,47,8,0.413,9.0,-3,4,46,6.5,0.325
2021-06-03,고척,키움,롯데,7,0.49,5.0,-3,4,49,10,0.37,10.5,2,3,47,2.0,0.332
2021-06-03,문학,SSG,삼성,1,0.596,0.0,-1,8,47,3,0.551,2.0,1,5,49,-3.0,0.332
2021-06-03,잠실,LG,KT,4,0.551,2.0,1,5,49,2,0.553,2.0,-1,5,47,-1.0,0.332
2021-06-03,창원,NC,두산,6,0.532,3.0,1,4,48,5,0.532,3.0,-1,6,47,0.0,0.332
2021-06-03,한밭,한화,KIA,9,0.396,9.5,-1,4,48,8,0.426,8.0,1,5,47,6.5,0.332
2021-06-04,고척,키움,삼성,7,0.5,4.5,1,4,50,3,0.551,2.0,1,5,49,1.5,0.333
2021-06-04,광주,KIA,LG,8,0.426,8.0,1,5,47,4,0.551,2.0,1,5,49,5.0,0.333
2021-06-04,수원,KT,롯데,2,0.553,2.0,-1,5,47,10,0.362,11.0,-1,2,48,-1.0,0.333
2021-06-04,잠실,두산,SSG,5,0.532,3.0,-1,6,47,1,0.596,0.0,-1,8,47,0.0,0.333
2021-06-04,창원,NC,한화,6,0.532,3.0,1,4,48,9,0.396,9.5,-1,4,48,0.0,0.333
2021-06-05,고척,키움,삼성,7,0.49,4.5,-1,3,51,2,0.56,1.0,2,5,50,2.5,0.34
2021-06-05,광주,KIA,LG,8,0.438,7.0,2,6,48,6,0.54,2.0,-1,5,50,5.0,0.34
2021-06-05,수원,KT,롯데,3,0.542,2.0,-2,5,48,10,0.375,10.0,1,3,49,0.0,0.34
2021-06-05,잠실,두산,SSG,4,0.542,2.0,1,7,48,1,0.583,0.0,-2,7,48,0.0,0.34
2021-06-05,창원,NC,한화,5,0.542,2.0,2,5,49,9,0.388,9.5,-2,3,49,0.0,0.34
2021-06-06,고척,키움,삼성,7,0.5,3.5,1,3,52,5,0.549,1.0,-1,5,51,2.5,0.347
2021-06-06,광주,KIA,LG,8,0.429,7.0,-1,5,49,6,0.549,1.0,1,6,51,6.0,0.347
2021-06-06,수원,KT,롯데,2,0.551,1.0,1,6,49,10,0.367,10.0,-1,3,50,0.0,0.347
2021-06-06,잠실,두산,SSG,3,0.551,1.0,2,7,49,1,0.571,0.0,-3,6,49,0.0,0.347
2021-06-06,창원,NC,한화,4,0.551,1.0,3,6,50,9,0.38,9.5,-3,2,50,0.0,0.347
2021-06-08,대구,삼성,KIA,2,0.558,1.0,1,5,52,8,0.42,8.0,-2,5,50,-1.0,0.354
2021-06-08,문학,SSG,KT,1,0.58,0.0,1,6,50,4,0.54,2.0,-1,5,50,-2.0,0.354
2021-06-08,사직,롯데,두산,10,0.38,10.0,1,4,51,5,0.54,2.0,-1,6,50,8.0,0.354
2021-06-08,잠실,LG,NC,3,0.558,1.0,2,7,52,6,0.54,2.0,-1,6,51,-1.0,0.354
2021-06-08,한밭,한화,키움,9,0.392,9.5,1,3,51,7,0.491,4.5,-1,3,53,7.5,0.354
2021-06-09,대구,삼성,KIA,2,0.566,0.0,2,5,53,8,0.412,8.0,-3,4,51,-2.0,0.361
2021-06-09,문학,SSG,KT,1,0.569,0.0,-1,5,51,4,0.549,1.0,1,6,51,-2.0,0.361
2021-06-09,사직,롯데,두산,10,0.392,9.0,2,5,52,5,0.529,2.0,-2,5,51,7.0,0.361
2021-06-09,잠실,LG,NC,3,0.566,0.0,3,7,53,6,0.529,2.0,-2,6,52,-2.0,0.361
2021-06-09,한밭,한화,키움,9,0.404,8.5,2,4,52,7,0.481,4.5,-2,3,54,6.5,0.361
2021-06-10,대구,삼성,KIA,4,0.556,1.0,-1,5,54,8,0.423,8.0,1,4,52,-1.0,0.368
2021-06-10,문학,SSG,KT,2,0.558,1.0,-2,5,52,3,0.558,1.0,2,6,52,-1.0,0.368
2021-06-10,사직,롯데,두산,10,0.385,10.0,-1,5,53,5,0.538,2.0,1,6,52,8.0,0.368
2021-06-10,잠실,LG,NC,1,0.574,0.0,4,7,54,6,0.519,3.0,-3,5,53,-2.0,0.368
2021-06-10,한밭,한화,키움,9,0.396,9.5,-1,3,53,7,0.491,4.5,1,4,55,7.5,0.368
2021-06-11,대구,삼성,NC,1,0.564,0.0,1,6,55,6,0.528,2.0,1,6,54,-2.0,0.374
2021-06-11,문학,SSG,키움,3,0.558,0.5,-2,5,52,7,0.482,4.5,-1,3,56,-1.5,0.374
2021-06-11,사직,롯데,KIA,10,0.396,9.0,1,6,54,8,0.415,8.0,-1,3,53,7.0,0.374
2021-06-11,수원,KT,한화,4,0.558,0.5,2,6,52,9,0.407,8.5,1,4,54,-1.5,0.374
2021-06-11,잠실,LG,두산,2,0.564,0.0,-1,6,55,5,0.528,2.0,-1,5,53,-2.0,0.374
2021-06-12,대구,삼성,NC,4,0.554,1.0,-1,5,56,5,0.537,2.0,2,6,55,-1.0,0.379
2021-06-12,문학,SSG,키움,2,0.566,0.5,1,5,53,7,0.474,5.5,-2,3,57,-1.5,0.379
2021-06-12,사직,롯데,KIA,10,0.396,9.5,1,6,54,8,0.415,8.5,-1,3,53,7.5,0.379
2021-06-12,사직,롯데,KIA,10,0.396,9.5,1,6,54,8,0.415,8.5,-1,3,53,7.5,0.379
2021-06-12,수원,KT,한화,3,0.566,0.5,3,7,53,9,0.4,9.5,-1,4,55,-1.5,0.379
2021-06-12,잠실,LG,두산,1,0.571,0.0,1,7,56,6,0.519,3.0,-2,5,54,-2.0,0.379
2021-06-13,대구,삼성,NC,3,0.561,0.5,1,6,57,6,0.527,2.5,-1,5,56,-2.0,0.385
2021-06-13,문학,SSG,키움,1,0.574,0.0,2,5,54,7,0.466,6.0,-3,3,58,-2.5,0.385
2021-06-13,사직,롯데,KIA,9,0.396,9.5,1,6,54,8,0.415,8.5,-1,3,53,7.0,0.385
2021-06-13,사직,롯데,KIA,9,0.396,9.5,1,6,54,8,0.415,8.5,-1,3,53,7.0,0.385
2021-06-13,수원,KT,한화,2,0.574,0.0,4,7,54,10,0.393,10.0,-2,4,56,-2.5,0.385
2021-06-13,잠실,LG,두산,4,0.561,0.5,-1,6,57,5,0.527,2.5,1,5,55,-2.0,0.385
2021-06-15,고척,키움,LG,7,0.475,6.0,1,4,59,3,0.569,0.5,1,7,58,2.5,0.393
2021-06-15,광주,KIA,SSG,8,0.418,9.0,1,4,55,4,0.564,1.0,-1,4,55,5.5,0.393
2021-06-15,잠실,두산,삼성,5,0.518,3.5,-1,4,56,2,0.569,0.5,2,7,58,0.0,0.393
2021-06-15,창원,NC,KT,6,0.518,3.5,-2,5,57,1,0.582,0.0,5,7,55,0.0,0.393
2021-06-15,한밭,한화,롯데,10,0.386,11.0,-3,3,57,9,0.4,10.0,-1,6,56,7.5,0.393
2021-06-16,고척,키움,LG,7,0.467,6.5,-1,3,60,3,0.576,0.0,2,7,59,3.0,0.397
2021-06-16,광주,KIA,SSG,8,0.418,9.0,1,4,55,4,0.564,1.0,-1,4,55,5.5,0.397
2021-06-16,광주,KIA,SSG,8,0.418,9.0,1,4,55,4,0.564,1.0,-1,4,55,5.5,0.397
2021-06-16,잠실,두산,삼성,6,0.509,4.0,-2,4,57,2,0.576,0.0,3,7,59,0.5,0.397
2021-06-16,창원,NC,KT,5,0.518,3.5,-2,5,57,1,0.582,0.0,5,7,55,0.0,0.397
2021-06-16,한밭,한화,롯데,9,0.397,10.5,1,4,58,10,0.393,10.5,-2,5,57,7.0,0.397
2021-06-16,한밭,한화,롯데,9,0.397,10.5,1,4,58,10,0.393,10.5,-2,5,57,7.0,0.397
2021-06-17,고척,키움,LG,7,0.475,6.5,1,4,61,3,0.567,1.0,-1,7,60,2.0,0.407
2021-06-17,광주,KIA,SSG,8,0.421,9.5,1,4,57,4,0.561,1.5,-1,4,57,5.0,0.407
2021-06-17,잠실,두산,삼성,6,0.5,5.0,-3,3,58,2,0.583,0.0,4,7,60,0.5,0.407
2021-06-17,창원,NC,KT,5,0.509,4.5,-3,4,58,1,0.589,0.0,6,7,56,0.0,0.407
2021-06-17,한밭,한화,롯데,9,0.417,10.0,3,6,60,10,0.379,12.0,-4,4,59,5.5,0.407
2021-06-18,사직,롯데,삼성,10,0.39,11.0,1,5,60,2,0.574,0.0,-1,7,61,7.5,0.414
2021-06-18,수원,KT,두산,1,0.579,0.0,-1,7,57,6,0.508,4.0,1,3,59,-3.5,0.414
2021-06-18,잠실,LG,KIA,3,0.574,0.0,1,7,61,8,0.414,9.5,-1,3,58,-3.5,0.414
2021-06-18,창원,NC,키움,5,0.517,3.5,1,4,59,7,0.468,6.5,-1,3,62,0.0,0.414
2021-06-18,한밭,한화,SSG,9,0.41,10.0,-1,5,61,4,0.569,0.5,1,5,58,6.5,0.414
2021-06-19,사직,롯데,삼성,10,0.4,11.0,2,5,61,3,0.565,1.0,-2,6,62,7.5,0.421
2021-06-19,수원,KT,두산,2,0.569,1.0,-2,7,58,6,0.517,4.0,2,4,60,-2.5,0.421
2021-06-19,수원,KT,두산,2,0.569,1.0,-2,7,58,6,0.517,4.0,2,4,60,-2.5,0.421
2021-06-19,잠실,LG,KIA,1,0.581,0.0,2,7,62,9,0.407,10.5,-2,3,59,-3.5,0.421
2021-06-19,창원,NC,키움,5,0.525,3.5,2,4,60,7,0.46,7.5,-2,3,63,0.0,0.421
2021-06-19,한밭,한화,SSG,8,0.419,10.0,1,5,62,4,0.559,1.5,-1,5,59,6.5,0.421
2021-06-20,사직,롯데,삼성,10,0.393,12.0,-1,4,62,2,0.571,1.0,1,6,63,7.5,0.429
2021-06-20,수원,KT,두산,4,0.567,1.5,1,7,60,6,0.516,4.5,-1,4,62,-3.0,0.429
2021-06-20,잠실,LG,KIA,1,0.587,0.0,3,7,63,9,0.4,11.5,-3,3,60,-4.5,0.429
2021-06-20,창원,NC,키움,5,0.517,4.5,-1,4,61,7,0.469,7.5,1,4,64,0.0,0.429
2021-06-20,한밭,한화,SSG,8,0.413,11.0,-1,5,63,3,0.567,1.5,1,5,60,6.5,0.429
2021-06-22,대구,삼성,한화,4,0.562,2.0,-1,6,64,8,0.406,12.0,-2,4,64,-3.5,0.436
2021-06-22,문학,SSG,LG,2,0.574,1.5,2,6,61,1,0.594,0.0,4,7,64,-4.0,0.436
2021-06-22,사직,롯데,NC,9,0.403,12.0,1,5,63,5,0.508,5.5,-2,4,62,6.5,0.436
2021-06-22,수원,KT,KIA,3,0.574,1.5,2,7,61,10,0.393,12.5,-4,3,61,-4.0,0.436
2021-06-22,잠실,두산,키움,6,0.508,5.5,-2,4,63,7,0.477,7.5,2,4,65,0.0,0.436
2021-06-23,대구,삼성,한화,3,0.569,2.0,1,6,65,8,0.4,13.0,-3,4,65,-3.5,0.443
2021-06-23,문학,SSG,LG,4,0.565,2.5,-1,6,62,1,0.6,0.0,5,8,65,-3.0,0.443
2021-06-23,사직,롯데,NC,9,0.397,13.0,-1,4,64,5,0.516,5.5,1,5,63,7.5,0.443
2021-06-23,수원,KT,KIA,2,0.581,1.5,3,7,62,10,0.387,13.5,-5,2,62,-4.0,0.443
2021-06-23,잠실,두산,키움,6,0.516,5.5,1,5,64,7,0.47,8.5,-1,4,66,0.0,0.443
2021-06-24,대구,삼성,한화,2,0.576,1.0,2,7,66,10,0.394,13.0,-4,4,66,-4.5,0.45
2021-06-24,문학,SSG,LG,3,0.571,1.5,1,6,63,1,0.591,0.0,-1,7,66,-4.0,0.45
2021-06-24,사직,롯데,NC,8,0.406,12.0,1,4,65,5,0.508,5.5,-1,4,64,6.5,0.45
2021-06-24,수원,KT,KIA,4,0.571,1.5,-1,6,63,9,0.397,12.5,1,3,63,-4.0,0.45
2021-06-24,잠실,두산,키움,6,0.508,5.5,-1,4,65,7,0.478,7.5,1,5,67,0.0,0.45
2021-06-25,고척,키움,KIA,7,0.485,6.5,2,6,68,9,0.391,12.5,-1,3,64,2.0,0.457
2021-06-25,대구,삼성,LG,1,0.582,0.0,3,7,67,2,0.582,0.0,-2,7,67,-4.5,0.457
2021-06-25,잠실,두산,롯데,6,0.5,5.5,-2,4,66,8,0.4,12.0,-1,4,66,1.0,0.457
2021-06-25,창원,NC,SSG,5,0.516,4.5,1,4,65,3,0.578,0.5,2,6,64,0.0,0.457
2021-06-25,한밭,한화,KT,10,0.388,13.0,-5,4,67,4,0.578,0.5,1,6,64,8.5,0.457
2021-06-26,고척,키움,KIA,6,0.493,6.0,3,6,69,9,0.385,13.0,-2,2,65,2.0,0.463
2021-06-26,대구,삼성,LG,2,0.582,0.0,3,7,67,3,0.582,0.0,-2,7,67,-4.0,0.463
2021-06-26,대구,삼성,LG,2,0.582,0.0,3,7,67,3,0.582,0.0,-2,7,67,-4.0,0.463
2021-06-26,잠실,두산,롯데,7,0.493,6.0,-3,4,67,8,0.409,11.5,1,5,67,2.0,0.463
2021-06-26,창원,NC,SSG,5,0.523,4.0,2,5,66,4,0.569,1.0,-1,6,65,0.0,0.463
2021-06-26,한밭,한화,KT,10,0.382,13.5,-6,3,68,1,0.585,0.0,2,6,65,9.5,0.463
2021-06-27,고척,키움,KIA,6,0.5,6.0,4,7,70,9,0.379,14.0,-3,2,66,1.5,0.471
2021-06-27,대구,삼성,LG,2,0.58,0.5,1,6,69,3,0.58,0.5,-1,6,69,-4.0,0.471
2021-06-27,잠실,두산,롯데,7,0.485,7.0,-4,4,68,8,0.418,11.5,2,6,68,2.5,0.471
2021-06-27,창원,NC,SSG,5,0.523,4.5,2,5,67,4,0.569,1.5,-1,5,66,0.0,0.471
2021-06-27,한밭,한화,KT,10,0.377,14.5,-7,2,69,1,0.591,0.0,3,6,66,10.0,0.471
2021-06-29,고척,키움,롯데,6,0.507,6.0,5,7,71,8,0.426,11.5,3,7,69,1.5,0.478
2021-06-29,광주,KIA,NC,9,0.373,15.0,-4,1,67,5,0.53,4.5,3,6,68,10.5,0.478
2021-06-29,문학,SSG,삼성,4,0.561,2.5,-2,5,67,3,0.571,1.5,-1,5,70,-2.0,0.478
2021-06-29,잠실,LG,KT,2,0.586,0.5,1,7,70,1,0.597,0.0,4,7,67,-4.0,0.478
2021-06-29,한밭,한화,두산,10,0.371,15.5,-8,1,70,7,0.478,8.0,-5,3,69,11.0,0.478
2021-06-30,고척,키움,롯데,6,0.5,6.5,-1,7,72,8,0.435,11.0,4,7,70,2.5,0.482
2021-06-30,광주,KIA,NC,10,0.368,15.5,-5,1,68,5,0.537,4.0,4,6,69,11.5,0.482
2021-06-30,문학,SSG,삼성,3,0.567,2.0,1,5,68,4,0.563,2.0,-2,5,71,-2.0,0.482
2021-06-30,문학,SSG,삼성,3,0.567,2.0,1,5,68,4,0.563,2.0,-2,5,71,-2.0,0.482
2021-06-30,잠실,LG,KT,2,0.586,0.5,1,7,70,1,0.597,0.0,4,7,67,-3.5,0.482
2021-06-30,잠실,LG,KT,2,0.586,0.5,1,7,70,1,0.597,0.0,4,7,67,-3.5,0.482
2021-06-30,한밭,한화,두산,9,0.371,15.5,-8,1,70,7,0.478,8.0,-5,3,69,11.5,0.482
2021-07-01,고척,키움,롯데,6,0.507,6.5,1,8,73,8,0.429,12.0,-1,6,71,2.0,0.489
2021-07-01,광주,KIA,NC,9,0.368,16.0,-5,1,68,5,0.537,4.5,4,6,69,11.5,0.489
2021-07-01,문학,SSG,삼성,3,0.574,2.0,2,5,70,4,0.556,3.0,-3,4,73,-2.5,0.489
2021-07-01,잠실,LG,KT,2,0.577,1.5,-1,6,71,1,0.603,0.0,5,8,68,-3.0,0.489
2021-07-01,한밭,한화,두산,10,0.366,16.5,-9,1,71,7,0.486,8.0,1,3,70,12.0,0.489
2021-07-02,광주,KIA,두산,9,0.377,16.0,1,2,69,7,0.493,8.0,2,3,71,10.5,0.496
2021-07-02,문학,SSG,롯데,3,0.565,3.0,-1,4,71,8,0.423,13.0,-2,6,72,-2.5,0.496
2021-07-02,수원,KT,키움,1,0.609,0.0,6,9,69,6,0.514,6.5,2,8,74,-5.5,0.496
2021-07-02,잠실,LG,한화,2,0.569,2.5,-2,5,72,10,0.361,17.5,-10,0,72,-3.0,0.496
2021-07-02,창원,NC,삼성,5,0.529,5.5,-1,5,70,4,0.562,3.0,1,5,74,0.0,0.496
2021-07-03,광주,KIA,두산,9,0.386,16.0,2,3,70,7,0.486,9.0,-1,3,72,9.5,0.503
2021-07-03,문학,SSG,롯데,4,0.557,4.0,-2,4,72,8,0.431,13.0,1,6,73,-2.5,0.503
2021-07-03,수원,KT,키움,1,0.614,0.0,7,9,70,6,0.507,7.5,-1,7,75,-6.5,0.503
2021-07-03,잠실,LG,한화,3,0.562,3.5,-3,4,73,10,0.37,17.5,1,1,73,-3.0,0.503
2021-07-03,창원,NC,삼성,5,0.522,6.5,-2,5,71,2,0.568,3.0,2,5,75,0.0,0.503
2021-07-04,광주,KIA,두산,9,0.386,16.0,2,3,70,7,0.486,9.0,-1,3,72,9.5,0.503
2021-07-04,문학,SSG,롯데,4,0.557,4.0,-2,4,72,8,0.431,13.0,1,6,73,-2.5,0.503
2021-07-04,수원,KT,키움,1,0.614,0.0,7,9,70,6,0.507,7.5,-1,7,75,-6.5,0.503
2021-07-04,잠실,LG,한화,3,0.562,3.5,-3,4,73,10,0.37,17.5,1,1,73,-3.0,0.503
2021-07-04,창원,NC,삼성,5,0.522,6.5,-2,5,71,2,0.568,3.0,2,5,75,0.0,0.503
2021-07-05,광주,KIA,두산,9,0.394,16.0,3,4,71,7,0.479,10.0,-2,3,73,8.5,0.51
2021-07-05,문학,SSG,롯데,4,0.549,5.0,-3,3,73,8,0.438,13.0,2,7,74,-2.5,0.51
2021-07-05,수원,KT,키움,1,0.62,0.0,8,9,71,6,0.5,8.5,-2,7,76,-7.5,0.51
2021-07-05,잠실,LG,한화,3,0.568,3.5,1,4,74,10,0.365,18.5,-1,1,74,-4.0,0.51
2021-07-05,창원,NC,삼성,5,0.514,7.5,-3,5,72,2,0.573,3.0,3,5,76,0.0,0.51
2021-07-06,고척,키움,SSG,6,0.506,7.5,1,7,77,4,0.556,4.0,1,3,74,0.5,0.514
2021-07-06,대구,삼성,KT,2,0.573,2.5,3,5,76,1,0.611,0.0,-1,8,72,-4.5,0.514
2021-07-06,사직,롯데,LG,8,0.432,13.0,-1,6,75,3,0.573,2.5,2,4,75,6.0,0.514
2021-07-06,잠실,두산,NC,7,0.479,9.5,-2,3,73,5,0.514,7.0,-3,5,72,2.5,0.514
2021-07-06,한밭,한화,KIA,10,0.36,18.5,-2,1,75,9,0.394,15.5,3,4,71,11.5,0.514
2021-07-07,고척,키움,SSG,6,0.513,7.0,2,7,78,4,0.548,4.5,-1,3,75,0.5,0.517
2021-07-07,대구,삼성,KT,2,0.573,2.5,3,5,76,1,0.611,0.0,-1,8,72,-4.0,0.517
2021-07-07,사직,롯데,LG,8,0.432,13.0,-1,6,75,3,0.573,2.5,2,4,75,6.5,0.517
2021-07-07,잠실,두산,NC,7,0.473,10.0,-3,2,74,5,0.521,6.5,1,5,73,3.5,0.517
2021-07-07,한밭,한화,KIA,10,0.36,18.5,-2,1,75,9,0.394,15.5,3,4,71,12.0,0.517
2021-07-08,고척,키움,SSG,5,0.519,6.5,3,7,79,4,0.541,5.0,-2,3,76,0.0,0.521
2021-07-08,대구,삼성,KT,2,0.573,2.5,3,5,76,1,0.611,0.0,-1,8,72,-4.0,0.521
2021-07-08,사직,롯데,LG,8,0.432,13.0,-1,6,75,3,0.573,2.5,2,4,75,6.5,0.521
2021-07-08,잠실,두산,NC,7,0.48,9.5,1,3,75,6,0.514,7.0,-1,5,74,3.0,0.521
2021-07-08,한밭,한화,KIA,10,0.355,19.0,-3,1,76,9,0.403,15.0,4,5,72,12.5,0.521
2021-07-09,고척,키움,NC,6,0.512,7.5,-1,6,80,5,0.514,7.5,-1,5,74,0.0,0.524
2021-07-09,광주,KIA,KT,9,0.403,15.5,4,5,72,1,0.616,0.0,1,9,73,8.0,0.524
2021-07-09,대구,삼성,롯데,3,0.566,3.5,-1,4,77,8,0.432,13.5,-1,6,75,-4.0,0.524
2021-07-09,문학,SSG,한화,4,0.547,5.0,1,4,77,10,0.355,19.5,-3,1,76,-2.5,0.524
2021-07-09,잠실,두산,LG,7,0.48,10.0,1,3,75,2,0.573,3.0,2,4,75,2.5,0.524
2021-07-10,고척,키움,NC,6,0.512,7.0,-1,6,80,5,0.514,7.0,-1,5,74,0.0,0.528
2021-07-10,광주,KIA,KT,9,0.411,14.5,5,5,73,1,0.608,0.0,-1,8,74,7.5,0.528
2021-07-10,대구,삼성,롯데,3,0.558,3.5,-2,4,78,8,0.44,12.5,1,7,76,-3.5,0.528
2021-07-10,문학,SSG,한화,4,0.539,5.0,-1,3,78,10,0.364,18.5,1,2,77,-2.0,0.528
2021-07-10,잠실,두산,LG,7,0.48,9.5,1,3,75,2,0.573,2.5,2,4,75,2.5,0.528
2021-07-11,고척,키움,NC,6,0.512,7.0,-1,6,80,5,0.514,7.0,-1,5,74,0.0,0.531
2021-07-11,광주,KIA,KT,9,0.411,14.5,5,5,73,1,0.608,0.0,-1,8,74,7.5,0.531
2021-07-11,대구,삼성,롯데,3,0.564,3.0,1,4,79,8,0.434,13.0,-1,6,77,-4.0,0.531
2021-07-11,문학,SSG,한화,4,0.532,5.5,-2,3,79,10,0.372,18.0,2,3,78,-1.5,0.531
2021-07-11,잠실,두산,LG,7,0.48,9.5,1,3,75,2,0.573,2.5,2,4,75,2.5,0.531
2021-07-13,광주,KIA,삼성,9,0.419,13.5,6,6,74,3,0.57,2.0,2,5,80,7.0,0.535
2021-07-13,문학,SSG,두산,4,0.538,4.5,1,3,80,7,0.48,9.0,1,3,75,-2.0,0.535
2021-07-13,사직,롯데,한화,8,0.429,13.0,-2,5,78,10,0.367,18.0,-1,3,79,6.5,0.535
2021-07-13,수원,KT,NC,1,0.6,0.0,-2,7,75,5,0.514,6.5,-1,5,74,-6.5,0.535
2021-07-13,잠실,LG,키움,2,0.573,2.0,2,4,75,6,0.512,6.5,-1,6,80,-4.5,0.535
2021-07-14,광주,KIA,삼성,9,0.419,13.5,6,6,74,3,0.57,2.0,2,5,80,7.0,0.535
2021-07-14,문학,SSG,두산,4,0.538,4.5,1,3,80,7,0.48,9.0,1,3,75,-2.0,0.535
2021-07-14,사직,롯데,한화,8,0.429,13.0,-2,5,78,10,0.367,18.0,-1,3,79,6.5,0.535
2021-07-14,수원,KT,NC,1,0.6,0.0,-2,7,75,5,0.514,6.5,-1,5,74,-6.5,0.535
2021-07-14,잠실,LG,키움,2,0.573,2.0,2,4,75,6,0.512,6.5,-1,6,80,-4.5,0.535
2021-07-15,광주,KIA,삼성,9,0.419,13.5,6,6,74,3,0.57,2.0,2,5,80,7.0,0.535
2021-07-15,문학,SSG,두산,4,0.538,4.5,1,3,80,7,0.48,9.0,1,3,75,-2.0,0.535
2021-07-15,사직,롯데,한화,8,0.429,13.0,-2,5,78,10,0.367,18.0,-1,3,79,6.5,0.535
2021-07-15,수원,KT,NC,1,0.6,0.0,-2,7,75,5,0.514,6.5,-1,5,74,-6.5,0.535
2021-07-15,잠실,LG,키움,2,0.573,2.0,2,4,75,6,0.512,6.5,-1,6,80,-4.5,0.535
2021-07-16,대구,삼성,키움,3,0.57,2.0,2,5,80,6,0.512,6.5,-1,6,80,-4.5,0.535
2021-07-16,사직,롯데,SSG,8,0.429,13.0,-2,5,78,4,0.538,4.5,1,3,80,6.5,0.535
2021-07-16,잠실,두산,KT,7,0.48,9.0,1,3,75,1,0.6,0.0,-2,7,75,2.5,0.535
2021-07-16,창원,NC,KIA,5,0.514,6.5,-1,5,74,9,0.419,13.5,6,6,74,0.0,0.535
2021-07-16,한밭,한화,LG,10,0.367,18.0,-1,3,79,2,0.573,2.0,2,4,75,11.5,0.535
