season,date,start,home,away,stadium,home_score,away_score,note
2021,2021-07-14,18:30,KIA,삼성,광주,,,기타
2021,2021-07-14,18:30,SSG,두산,문학,,,기타
2021,2021-07-14,18:30,롯데,한화,사직,,,기타
2021,2021-07-14,18:30,KT,NC,수원,,,기타
2021,2021-07-14,18:30,LG,키움,잠실,,,기타
2021,2021-07-15,18:30,KIA,삼성,광주,,,기타
2021,2021-07-15,18:30,SSG,두산,문학,,,기타
2021,2021-07-15,18:30,롯데,한화,사직,,,기타
2021,2021-07-15,18:30,KT,NC,수원,,,기타
2021,2021-07-15,18:30,LG,키움,잠실,,,기타
2021,2021-07-16,18:30,삼성,키움,대구,,,기타
2021,2021-07-16,18:30,롯데,SSG,사직,,,기타
2021,2021-07-16,18:30,두산,KT,잠실,,,기타
2021,2021-07-16,19:00,NC,KIA,창원,,,기타
2021,2021-07-16,18:30,한화,LG,한밭,,,기타
2021,2021-07-17,18:00,삼성,키움,대구,,,기타
2021,2021-07-17,18:00,롯데,SSG,사직,,,기타
2021,2021-07-17,18:00,두산,KT,잠실,,,기타
2021,2021-07-17,18:00,NC,KIA,창원,,,기타
2021,2021-07-17,18:00,한화,LG,한밭,,,기타
2021,2021-07-18,17:00,삼성,키움,대구,,,기타
2021,2021-07-18,17:00,롯데,SSG,사직,,,기타
2021,2021-07-18,17:00,두산,KT,잠실,,,기타
2021,2021-07-18,17:00,NC,KIA,창원,,,기타
2021,2021-07-18,17:00,한화,LG,한밭,,,기타
2021,2021-08-10,18:30,키움,KT,고척,3,1,-
2021,2021-08-10,18:30,KIA,한화,광주,4,1,-
2021,2021-08-10,18:30,삼성,두산,대구,,,우천취소
2021,2021-08-10,18:30,LG,SSG,잠실,4,0,-
2021,2021-08-10,18:30,NC,롯데,창원,2,5,-
2021,2021-08-11,18:30,키움,KT,고척,4,1,-
2021,2021-08-11,18:30,KIA,한화,광주,7,7,-
2021,2021-08-11,18:30,삼성,두산,대구,6,8,-
2021,2021-08-11,18:30,LG,SSG,잠실,12,5,-
2021,2021-08-11,18:30,NC,롯데,창원,4,5,-
2021,2021-08-12,18:30,키움,KT,고척,6,4,-
2021,2021-08-12,18:30,KIA,한화,광주,,,우천취소
2021,2021-08-12,18:30,삼성,두산,대구,9,2,-
2021,2021-08-12,18:30,LG,SSG,잠실,,,우천취소
2021,2021-08-12,18:30,NC,롯데,창원,5,4,-
2021,2021-08-13,18:30,키움,두산,고척,9,16,-
2021,2021-08-13,18:30,SSG,KIA,문학,1,8,-
2021,2021-08-13,18:30,KT,삼성,수원,7,6,-
2021,2021-08-13,18:30,LG,롯데,잠실,0,2,-
2021,2021-08-13,18:30,한화,NC,한밭,1,5,-
2021,2021-08-14,18:00,키움,두산,고척,5,1,-
2021,2021-08-14,18:00,SSG,KIA,문학,2,2,-
2021,2021-08-14,18:00,KT,삼성,수원,8,4,-
2021,2021-08-14,18:00,LG,롯데,잠실,3,4,-
2021,2021-08-14,18:00,한화,NC,한밭,9,9,-
2021,2021-08-15,17:00,키움,두산,고척,8,1,-
2021,2021-08-15,17:00,SSG,KIA,문학,10,5,-
2021,2021-08-15,17:00,KT,삼성,수원,6,4,-
2021,2021-08-15,17:00,LG,롯데,잠실,7,1,-
2021,2021-08-15,17:00,한화,NC,한밭,3,3,-
2021,2021-08-17,18:30,SSG,NC,문학,,,우천취소
2021,2021-08-17,18:30,롯데,키움,사직,1,0,-
2021,2021-08-17,18:30,KT,LG,수원,5,5,-
2021,2021-08-17,18:30,두산,KIA,잠실,,,우천취소
2021,2021-08-17,18:30,한화,삼성,한밭,4,2,-
2021,2021-08-18,18:30,SSG,NC,문학,6,1,-
2021,2021-08-18,18:30,롯데,키움,사직,3,0,-
2021,2021-08-18,18:30,KT,LG,수원,8,1,-
2021,2021-08-18,18:30,두산,KIA,잠실,3,7,-
2021,2021-08-18,18:30,한화,삼성,한밭,2,6,-
2021,2021-08-19,18:30,SSG,NC,문학,5,8,-
2021,2021-08-19,18:30,롯데,키움,사직,,,우천취소
2021,2021-08-19,18:30,KT,LG,수원,0,1,-
2021,2021-08-19,18:30,두산,KIA,잠실,5,5,-
2021,2021-08-19,18:30,한화,삼성,한밭,3,11,-
2021,2021-08-20,18:30,KIA,키움,광주,3,2,-
2021,2021-08-20,18:30,삼성,SSG,대구,3,2,-
2021,2021-08-20,18:30,롯데,KT,사직,4,5,-
2021,2021-08-20,18:30,두산,한화,잠실,9,1,-
2021,2021-08-20,19:00,NC,LG,창원,8,3,-
2021,2021-08-21,18:00,KIA,키움,광주,,,우천취소
2021,2021-08-21,18:00,삼성,SSG,대구,,,우천취소
2021,2021-08-21,18:00,롯데,KT,사직,,,우천취소
2021,2021-08-21,18:00,두산,한화,잠실,1,3,-
2021,2021-08-21,18:00,NC,LG,창원,,,우천취소
2021,2021-08-22,17:00,KIA,키움,광주,1,6,-
2021,2021-08-22,17:00,삼성,SSG,대구,4,4,-
2021,2021-08-22,17:00,롯데,KT,사직,1,3,-
2021,2021-08-22,17:00,두산,한화,잠실,3,11,-
2021,2021-08-22,17:00,NC,LG,창원,4,3,-
2021,2021-08-23,18:30,KIA,키움,광주,,,우천취소
2021,2021-08-23,18:30,삼성,SSG,대구,,,우천취소
2021,2021-08-23,18:30,롯데,KT,사직,6,2,-
2021,2021-08-23,18:30,두산,한화,잠실,,,우천취소
2021,2021-08-23,18:30,NC,LG,창원,,,그라운드사정
2021,2021-08-24,18:30,KIA,키움,광주,2,8,-
2021,2021-08-24,18:30,삼성,SSG,대구,9,8,-
2021,2021-08-24,18:30,롯데,KT,사직,,,우천취소
2021,2021-08-24,18:30,두산,한화,잠실,11,8,-
2021,2021-08-24,18:30,NC,LG,창원,,,우천취소
2021,2021-08-25,18:30,키움,한화,고척,2,7,-
2021,2021-08-25,18:30,KIA,롯데,광주,11,6,-
2021,2021-08-25,18:30,KT,SSG,수원,7,1,-
2021,2021-08-25,18:30,LG,삼성,잠실,3,3,-
2021,2021-08-25,18:30,NC,두산,창원,,,우천취소
2021,2021-08-26,18:30,키움,한화,고척,4,4,-
2021,2021-08-26,18:30,KIA,롯데,광주,3,3,-
2021,2021-08-26,18:30,KT,SSG,수원,10,5,-
2021,2021-08-26,18:30,LG,삼성,잠실,4,3,-
2021,2021-08-26,15:00,NC,두산,창원,0,7,-
2021,2021-08-26,18:30,NC,두산,창원,3,5,-
2021,2021-08-27,18:30,키움,한화,고척,4,3,-
2021,2021-08-27,18:30,KIA,롯데,광주,,,우천취소
2021,2021-08-27,18:30,KT,SSG,수원,6,4,-
2021,2021-08-27,18:30,LG,삼성,잠실,3,1,-
2021,2021-08-27,19:00,NC,두산,창원,4,2,-
2021,2021-08-28,18:00,SSG,KIA,문학,12,4,-
2021,2021-08-28,18:00,롯데,두산,사직,10,10,-
2021,2021-08-28,18:00,KT,삼성,수원,5,6,-
2021,2021-08-28,18:00,LG,키움,잠실,3,2,-
2021,2021-08-28,18:00,한화,NC,한밭,9,1,-
2021,2021-08-29,17:00,SSG,KIA,문학,9,0,-
2021,2021-08-29,17:00,롯데,두산,사직,4,2,-
2021,2021-08-29,17:00,KT,삼성,수원,8,3,-
2021,2021-08-29,17:00,LG,키움,잠실,11,2,-
2021,2021-08-29,17:00,한화,NC,한밭,3,2,-
2021,2021-08-31,18:30,삼성,키움,대구,3,2,-
2021,2021-08-31,18:30,SSG,NC,문학,,,우천취소
2021,2021-08-31,18:30,롯데,LG,사직,4,9,-
2021,2021-08-31,18:30,두산,KIA,잠실,,,우천취소
2021,2021-08-31,18:30,한화,KT,한밭,5,2,-
2021,2021-09-01,15:00,삼성,키움,대구,7,1,-
2021,2021-09-01,18:30,삼성,키움,대구,,,우천취소
2021,2021-09-01,15:00,SSG,NC,문학,2,9,-
2021,2021-09-01,18:30,SSG,NC,문학,9,4,-
2021,2021-09-01,18:30,롯데,LG,사직,,,우천취소
2021,2021-09-01,15:00,두산,KIA,잠실,5,0,-
2021,2021-09-01,18:30,두산,KIA,잠실,2,3,-
2021,2021-09-01,18:30,한화,KT,한밭,3,8,-
2021,2021-09-02,18:30,키움,KT,고척,1,0,-
2021,2021-09-02,18:30,KIA,삼성,광주,1,5,-
2021,2021-09-02,18:30,SSG,두산,문학,10,1,-
2021,2021-09-02,18:30,롯데,한화,사직,,,우천취소
2021,2021-09-02,18:30,LG,NC,잠실,5,0,-
2021,2021-09-03,18:30,키움,KT,고척,1,11,-
2021,2021-09-03,18:30,KIA,삼성,광주,3,9,-
2021,2021-09-03,18:30,SSG,두산,문학,3,1,-
2021,2021-09-03,15:00,롯데,한화,사직,6,3,-
2021,2021-09-03,18:30,롯데,한화,사직,2,0,-
2021,2021-09-03,18:30,LG,NC,잠실,2,5,-
2021,2021-09-04,17:00,키움,SSG,고척,9,2,-
2021,2021-09-04,17:00,삼성,두산,대구,11,4,-
2021,2021-09-04,17:00,LG,KT,잠실,1,11,-
2021,2021-09-04,17:00,NC,롯데,창원,2,8,-
2021,2021-09-04,17:00,한화,KIA,한밭,6,2,-
2021,2021-09-05,14:00,키움,SSG,고척,10,8,-
2021,2021-09-05,14:00,삼성,두산,대구,5,6,-
2021,2021-09-05,14:00,LG,KT,잠실,0,11,-
2021,2021-09-05,14:00,NC,롯데,창원,9,3,-
2021,2021-09-05,14:00,한화,KIA,한밭,5,5,-
2021,2021-09-07,18:30,삼성,롯데,대구,2,4,-
2021,2021-09-07,18:30,SSG,LG,문학,,,우천취소
2021,2021-09-07,18:30,KT,KIA,수원,,,우천취소
2021,2021-09-07,18:30,두산,키움,잠실,,,우천취소
2021,2021-09-07,18:30,NC,한화,창원,16,4,-
2021,2021-09-08,18:30,삼성,롯데,대구,4,5,-
2021,2021-09-08,18:30,SSG,LG,문학,5,3,-
2021,2021-09-08,18:30,KT,KIA,수원,5,5,-
2021,2021-09-08,18:30,두산,키움,잠실,7,1,-
2021,2021-09-08,18:30,NC,한화,창원,1,3,-
2021,2021-09-09,18:30,키움,KIA,고척,5,3,-
2021,2021-09-09,18:30,삼성,KT,대구,8,7,-
2021,2021-09-09,18:30,롯데,SSG,사직,2,9,-
2021,2021-09-09,18:30,LG,한화,잠실,8,1,-
2021,2021-09-09,18:30,NC,두산,창원,2,6,-
2021,2021-09-10,18:30,키움,KIA,고척,4,3,-
2021,2021-09-10,18:30,삼성,KT,대구,2,2,-
2021,2021-09-10,18:30,롯데,SSG,사직,4,3,-
2021,2021-09-10,18:30,LG,한화,잠실,2,0,-
2021,2021-09-10,19:00,NC,두산,창원,1,8,-
2021,2021-09-11,17:00,KIA,NC,광주,5,3,-
2021,2021-09-11,17:00,롯데,키움,사직,7,13,-
2021,2021-09-11,17:00,KT,SSG,수원,2,2,-
2021,2021-09-11,17:00,두산,LG,잠실,5,5,-
2021,2021-09-11,17:00,한화,삼성,한밭,4,5,-
2021,2021-09-12,14:00,KIA,NC,광주,2,8,-
2021,2021-09-12,17:00,KIA,NC,광주,0,3,-
2021,2021-09-12,14:00,롯데,키움,사직,3,8,-
2021,2021-09-12,17:00,롯데,키움,사직,3,2,-
2021,2021-09-12,14:00,KT,SSG,수원,10,0,-
2021,2021-09-12,17:00,KT,SSG,수원,3,2,-
2021,2021-09-12,14:00,두산,LG,잠실,8,5,-
2021,2021-09-12,17:00,두산,LG,잠실,8,5,-
2021,2021-09-12,14:00,한화,삼성,한밭,3,3,-
2021,2021-09-12,17:00,한화,삼성,한밭,6,6,-
2021,2021-09-14,18:30,KIA,롯데,광주,7,8,-
2021,2021-09-14,18:30,삼성,LG,대구,3,3,-
2021,2021-09-14,18:30,SSG,한화,문학,5,11,-
2021,2021-09-14,18:30,두산,KT,잠실,3,4,-
2021,2021-09-14,18:30,NC,키움,창원,10,8,-
2021,2021-09-15,15:00,KIA,롯데,광주,3,6,-
2021,2021-09-15,18:30,KIA,롯데,광주,5,3,-
2021,2021-09-15,18:30,삼성,LG,대구,2,5,-
2021,2021-09-15,18:30,SSG,한화,문학,9,6,-
2021,2021-09-15,18:30,두산,KT,잠실,6,2,-
2021,2021-09-15,18:30,NC,키움,창원,13,2,-
2021,2021-09-16,18:30,키움,한화,고척,8,8,-
2021,2021-09-16,18:30,삼성,KIA,대구,5,6,-
2021,2021-09-16,18:30,KT,롯데,수원,7,4,-
2021,2021-09-16,18:30,두산,SSG,잠실,3,3,-
2021,2021-09-16,18:30,NC,LG,창원,2,0,-
2021,2021-09-17,18:30,키움,한화,고척,5,15,-
2021,2021-09-17,18:30,삼성,KIA,대구,6,3,-
2021,2021-09-17,18:30,KT,롯데,수원,0,2,-
2021,2021-09-17,18:30,두산,SSG,잠실,7,2,-
2021,2021-09-17,15:00,NC,LG,창원,,,우천취소
2021,2021-09-17,18:30,NC,LG,창원,6,4,-
2021,2021-09-18,17:00,키움,두산,고척,3,3,-
2021,2021-09-18,17:00,SSG,삼성,문학,4,9,-
2021,2021-09-18,17:00,LG,KIA,잠실,6,9,-
2021,2021-09-18,17:00,NC,KT,창원,1,8,-
2021,2021-09-18,17:00,한화,롯데,한밭,13,2,-
2021,2021-09-19,14:00,키움,두산,고척,0,6,-
2021,2021-09-19,14:00,SSG,삼성,문학,4,4,-
2021,2021-09-19,14:00,LG,KIA,잠실,4,3,-
2021,2021-09-19,14:00,NC,KT,창원,2,8,-
2021,2021-09-19,14:00,한화,롯데,한밭,1,3,-
2021,2021-09-21,14:00,KIA,KT,광주,5,11,-
2021,2021-09-21,14:00,SSG,키움,문학,13,10,-
2021,2021-09-21,14:00,롯데,삼성,사직,9,11,-
2021,2021-09-21,14:00,두산,NC,잠실,12,2,-
2021,2021-09-21,14:00,한화,LG,한밭,15,6,-
2021,2021-09-22,14:00,KIA,KT,광주,7,2,-
2021,2021-09-22,14:00,SSG,키움,문학,7,7,-
2021,2021-09-22,14:00,롯데,삼성,사직,17,8,-
2021,2021-09-22,14:00,두산,NC,잠실,8,0,-
2021,2021-09-22,14:00,한화,LG,한밭,3,12,-
2021,2021-09-23,18:30,키움,NC,고척,4,1,-
2021,2021-09-23,18:30,KIA,두산,광주,1,3,-
2021,2021-09-23,18:30,SSG,롯데,문학,9,8,-
2021,2021-09-23,18:30,KT,한화,수원,3,1,-
2021,2021-09-23,18:30,LG,삼성,잠실,4,7,-
2021,2021-09-24,18:30,키움,NC,고척,3,2,-
2021,2021-09-24,18:30,KIA,두산,광주,2,8,-
2021,2021-09-24,15:00,SSG,롯데,문학,9,4,-
2021,2021-09-24,18:30,SSG,롯데,문학,6,6,-
2021,2021-09-24,18:30,KT,한화,수원,1,4,-
2021,2021-09-24,18:30,LG,삼성,잠실,11,3,-
2021,2021-09-25,17:00,키움,롯데,고척,6,12,-
2021,2021-09-25,17:00,KIA,SSG,광주,7,1,-
2021,2021-09-25,17:00,삼성,NC,대구,1,0,-
2021,2021-09-25,17:00,KT,LG,수원,0,0,-
2021,2021-09-25,17:00,두산,한화,잠실,1,5,-
2021,2021-09-26,14:00,키움,롯데,고척,11,2,-
2021,2021-09-26,14:00,KIA,SSG,광주,6,5,-
2021,2021-09-26,14:00,삼성,NC,대구,1,0,-
2021,2021-09-26,14:00,KT,LG,수원,0,4,-
2021,2021-09-26,14:00,두산,한화,잠실,5,3,-
2021,2021-09-28,18:30,삼성,SSG,대구,2,7,-
2021,2021-09-28,18:30,KT,두산,수원,5,1,-
2021,2021-09-28,18:30,LG,롯데,잠실,5,2,-
2021,2021-09-28,18:30,NC,KIA,창원,10,9,-
2021,2021-09-28,18:30,한화,키움,한밭,1,1,-
2021,2021-09-29,18:30,삼성,SSG,대구,,,우천취소
2021,2021-09-29,18:30,KT,두산,수원,3,8,-
2021,2021-09-29,18:30,LG,롯데,잠실,,,우천취소
2021,2021-09-29,15:00,NC,KIA,창원,4,1,-
2021,2021-09-29,18:30,NC,KIA,창원,,,우천취소
2021,2021-09-29,18:30,한화,키움,한밭,,,우천취소
2021,2021-09-30,18:30,KIA,키움,광주,0,2,-
2021,2021-09-30,18:30,삼성,한화,대구,6,2,-
2021,2021-09-30,18:30,롯데,KT,사직,8,4,-
2021,2021-09-30,18:30,LG,두산,잠실,12,4,-
2021,2021-09-30,18:30,NC,SSG,창원,6,2,-
2021,2021-10-01,18:30,KIA,키움,광주,6,0,-
2021,2021-10-01,18:30,삼성,한화,대구,2,8,-
2021,2021-10-01,15:00,롯데,KT,사직,4,3,-
2021,2021-10-01,18:30,롯데,KT,사직,3,2,-
2021,2021-10-01,18:30,LG,두산,잠실,0,2,-
2021,2021-10-01,19:00,NC,SSG,창원,3,3,-
2021,2021-10-02,17:00,키움,LG,고척,3,10,-
2021,2021-10-02,17:00,KIA,한화,광주,4,4,-
2021,2021-10-02,17:00,SSG,KT,문학,2,2,-
2021,2021-10-02,17:00,롯데,NC,사직,4,4,-
2021,2021-10-02,17:00,두산,삼성,잠실,6,0,-
2021,2021-10-03,14:00,키움,LG,고척,3,3,-
2021,2021-10-03,14:00,KIA,한화,광주,9,6,-
2021,2021-10-03,14:00,SSG,KT,문학,6,8,-
2021,2021-10-03,14:00,롯데,NC,사직,11,7,-
2021,2021-10-03,14:00,두산,삼성,잠실,9,13,-
2021,2021-10-05,18:30,키움,삼성,고척,8,2,-
2021,2021-10-05,18:30,롯데,KIA,사직,13,3,-
2021,2021-10-05,18:30,KT,NC,수원,4,4,-
2021,2021-10-05,18:30,LG,SSG,잠실,0,8,-
2021,2021-10-05,18:30,한화,두산,한밭,4,3,-
2021,2021-10-06,18:30,키움,삼성,고척,3,9,-
2021,2021-10-06,18:30,롯데,KIA,사직,2,4,-
2021,2021-10-06,18:30,KT,NC,수원,2,4,-
2021,2021-10-06,15:00,LG,SSG,잠실,4,1,-
2021,2021-10-06,18:30,LG,SSG,잠실,3,11,-
2021,2021-10-06,18:30,한화,두산,한밭,3,4,-
2021,2021-10-07,18:30,KIA,LG,광주,1,8,-
2021,2021-10-07,18:30,KT,키움,수원,9,2,-
2021,2021-10-07,18:30,두산,롯데,잠실,2,7,-
2021,2021-10-07,18:30,NC,삼성,창원,4,5,-
2021,2021-10-07,18:30,한화,SSG,한밭,4,3,-
2021,2021-10-08,18:30,KIA,LG,광주,2,2,-
2021,2021-10-08,18:30,KT,키움,수원,,,우천취소
2021,2021-10-08,18:30,두산,롯데,잠실,14,5,-
2021,2021-10-08,19:00,NC,삼성,창원,6,0,-
2021,2021-10-08,18:30,한화,SSG,한밭,3,7,-
2021,2021-10-09,17:00,SSG,롯데,문학,2,0,-
2021,2021-10-09,17:00,LG,KT,잠실,6,1,-
2021,2021-10-09,17:00,한화,KIA,한밭,4,6,-
2021,2021-10-10,14:00,LG,KT,잠실,,,우천취소
2021,2021-10-10,14:00,NC,두산,창원,5,1,-
2021,2021-10-10,14:00,한화,KIA,한밭,1,3,-
2021,2021-10-10,17:00,한화,KIA,한밭,0,5,-
2021,2021-10-11,14:00,LG,KT,잠실,2,4,-
2021,2021-10-12,18:30,키움,NC,고척,13,2,-
2021,2021-10-12,18:30,KIA,삼성,광주,1,2,-
2021,2021-10-12,18:30,SSG,LG,문학,4,4,-
2021,2021-10-12,18:30,두산,KT,잠실,4,1,-
2021,2021-10-13,18:30,키움,NC,고척,8,2,-
2021,2021-10-13,18:30,KIA,삼성,광주,3,5,-
2021,2021-10-13,18:30,롯데,LG,사직,4,4,-
2021,2021-10-13,18:30,두산,KT,잠실,5,3,-
2021,2021-10-14,18:30,키움,NC,고척,4,8,-
2021,2021-10-14,18:30,KIA,삼성,광주,5,2,-
2021,2021-10-14,18:30,롯데,LG,사직,3,13,-
2021,2021-10-14,18:30,두산,KT,잠실,2,6,-
2021,2021-10-15,18:30,삼성,키움,대구,0,2,-
2021,2021-10-15,18:30,롯데,LG,사직,4,2,-
2021,2021-10-15,18:30,KT,KIA,수원,7,7,-
2021,2021-10-15,18:30,두산,NC,잠실,0,5,-
2021,2021-10-16,14:00,삼성,키움,대구,7,5,-
2021,2021-10-16,17:00,삼성,키움,대구,5,4,-
2021,2021-10-16,17:00,롯데,SSG,사직,4,8,-
2021,2021-10-16,17:00,KT,한화,수원,11,2,-
2021,2021-10-16,17:00,두산,KIA,잠실,4,6,-
2021,2021-10-16,17:00,NC,LG,창원,2,1,-
2021,2021-10-17,14:00,삼성,키움,대구,6,3,-
2021,2021-10-17,14:00,롯데,SSG,사직,4,14,-
2021,2021-10-17,17:00,롯데,SSG,사직,3,0,-
2021,2021-10-17,14:00,KT,한화,수원,1,2,-
2021,2021-10-17,14:00,두산,KIA,잠실,3,3,-
2021,2021-10-17,17:00,두산,KIA,잠실,5,2,-
2021,2021-10-17,14:00,NC,LG,창원,1,11,-
2021,2021-10-17,17:00,NC,LG,창원,0,1,-
2021,2021-10-19,18:30,KIA,SSG,광주,5,4,-
2021,2021-10-19,18:30,삼성,두산,대구,0,5,-
2021,2021-10-19,18:30,LG,키움,잠실,4,5,-
2021,2021-10-19,18:30,NC,KT,창원,4,2,-
2021,2021-10-20,18:30,KIA,KT,광주,3,0,-
2021,2021-10-20,18:30,SSG,NC,문학,7,7,-
2021,2021-10-20,18:30,LG,키움,잠실,5,6,-
2021,2021-10-21,18:30,KIA,한화,광주,2,13,-
2021,2021-10-21,18:30,SSG,두산,문학,7,1,-
2021,2021-10-21,18:30,LG,키움,잠실,5,5,-
2021,2021-10-22,18:30,삼성,KT,대구,4,2,-
2021,2021-10-22,18:30,SSG,두산,문학,12,6,-
2021,2021-10-22,18:30,롯데,한화,사직,1,0,-
2021,2021-10-22,19:00,NC,KIA,창원,3,5,-
2021,2021-10-23,17:00,삼성,KT,대구,4,0,-
2021,2021-10-23,17:00,롯데,한화,사직,15,15,-
2021,2021-10-23,17:00,두산,LG,잠실,3,3,-
2021,2021-10-23,14:00,NC,KIA,창원,4,7,-
2021,2021-10-23,17:00,NC,KIA,창원,5,2,-
2021,2021-10-24,14:00,삼성,SSG,대구,3,3,-
2021,2021-10-24,14:00,롯데,한화,사직,3,2,-
2021,2021-10-24,14:00,KT,키움,수원,7,1,-
2021,2021-10-24,14:00,두산,LG,잠실,5,4,-
2021,2021-10-24,17:00,두산,LG,잠실,3,3,-
2021,2021-10-24,14:00,NC,KIA,창원,4,1,-
2021,2021-10-25,18:30,LG,롯데,잠실,4,4,-
2021,2021-10-25,18:30,한화,키움,한밭,4,9,-
2021,2021-10-26,18:30,두산,키움,잠실,7,2,-
2021,2021-10-26,18:30,NC,SSG,창원,5,7,-
2021,2021-10-26,18:30,한화,LG,한밭,0,4,-
2021,2021-10-27,18:30,키움,삼성,고척,8,3,-
2021,2021-10-27,18:30,SSG,두산,문학,5,8,-
2021,2021-10-27,18:30,롯데,KIA,사직,2,3,-
2021,2021-10-27,18:30,KT,NC,수원,6,9,-
2021,2021-10-27,18:30,한화,LG,한밭,1,9,-
2021,2021-10-28,18:30,SSG,두산,문학,4,3,-
2021,2021-10-28,18:30,롯데,KIA,사직,3,5,-
2021,2021-10-28,15:00,KT,NC,수원,1,1,-
2021,2021-10-28,18:30,KT,NC,수원,5,2,-
2021,2021-10-28,18:30,한화,LG,한밭,1,1,-
2021,2021-10-29,18:30,키움,KT,고척,4,2,-
2021,2021-10-29,18:30,KIA,두산,광주,5,11,-
2021,2021-10-29,18:30,롯데,LG,사직,1,4,-
2021,2021-10-29,19:00,NC,삼성,창원,3,1,-
2021,2021-10-30,17:00,KIA,키움,광주,1,6,-
2021,2021-10-30,17:00,SSG,KT,문학,3,8,-
2021,2021-10-30,17:00,롯데,LG,사직,4,2,-
2021,2021-10-30,17:00,NC,삼성,창원,5,11,-
2021,2021-10-30,17:00,한화,두산,한밭,3,5,-
2022,2022-04-02,14:00,키움,롯데,고척,2,7,-
2022,2022-04-02,14:00,KIA,LG,광주,0,9,-
2022,2022-04-02,14:00,KT,삼성,수원,4,1,-
2022,2022-04-02,14:00,두산,한화,잠실,6,4,-
2022,2022-04-02,14:00,NC,SSG,창원,0,4,-
2022,2022-04-03,14:00,키움,롯데,고척,4,3,-
2022,2022-04-03,14:00,KIA,LG,광주,2,3,-
2022,2022-04-03,14:00,KT,삼성,수원,5,6,-
2022,2022-04-03,14:00,두산,한화,잠실,1,0,-
2022,2022-04-03,14:00,NC,SSG,창원,1,4,-
2022,2022-04-05,18:30,키움,LG,고척,4,8,-
2022,2022-04-05,18:30,KIA,한화,광주,4,3,-
2022,2022-04-05,18:30,KT,SSG,수원,5,8,-
2022,2022-04-05,18:30,두산,삼성,잠실,5,6,-
2022,2022-04-05,18:30,NC,롯데,창원,1,5,-
2022,2022-04-06,18:30,키움,LG,고척,1,2,-
2022,2022-04-06,18:30,KIA,한화,광주,7,4,-
2022,2022-04-06,18:30,KT,SSG,수원,0,3,-
2022,2022-04-06,18:30,두산,삼성,잠실,1,7,-
2022,2022-04-06,18:30,NC,롯데,창원,5,0,-
2022,2022-04-07,18:30,키움,LG,고척,0,6,-
2022,2022-04-07,18:30,KIA,한화,광주,6,2,-
2022,2022-04-07,18:30,KT,SSG,수원,3,4,-
2022,2022-04-07,18:30,두산,삼성,잠실,6,5,-
2022,2022-04-07,18:30,NC,롯데,창원,1,2,-
2022,2022-04-08,18:30,삼성,키움,대구,0,1,-
2022,2022-04-08,18:30,SSG,KIA,문학,3,0,-
2022,2022-04-08,18:30,롯데,두산,사직,1,6,-
2022,2022-04-08,18:30,LG,NC,잠실,1,4,-
2022,2022-04-08,18:30,한화,KT,한밭,2,4,-
2022,2022-04-09,17:00,삼성,키움,대구,0,3,-
2022,2022-04-09,17:00,SSG,KIA,문학,9,5,-
2022,2022-04-09,17:00,롯데,두산,사직,5,4,-
2022,2022-04-09,17:00,LG,NC,잠실,7,6,-
2022,2022-04-09,17:00,한화,KT,한밭,7,1,-
2022,2022-04-10,14:00,삼성,키움,대구,5,6,-
2022,2022-04-10,14:00,SSG,KIA,문학,11,2,-
2022,2022-04-10,14:00,롯데,두산,사직,3,4,-
2022,2022-04-10,14:00,LG,NC,잠실,5,3,-
2022,2022-04-10,14:00,한화,KT,한밭,6,4,-
2022,2022-04-12,18:30,키움,NC,고척,10,0,-
2022,2022-04-12,18:30,KIA,롯데,광주,6,5,-
2022,2022-04-12,18:30,삼성,한화,대구,2,0,-
2022,2022-04-12,18:30,KT,두산,수원,1,3,-
2022,2022-04-12,18:30,LG,SSG,잠실,1,4,-
2022,2022-04-13,18:30,키움,NC,고척,5,4,-
2022,2022-04-13,18:30,KIA,롯데,광주,,,우천취소
2022,2022-04-13,18:30,삼성,한화,대구,12,1,-
2022,2022-04-13,18:30,KT,두산,수원,,,우천취소
2022,2022-04-13,18:30,LG,SSG,잠실,2,4,-
2022,2022-04-14,18:30,키움,NC,고척,1,0,-
2022,2022-04-14,18:30,KIA,롯데,광주,2,3,-
2022,2022-04-14,18:30,삼성,한화,대구,8,3,-
2022,2022-04-14,18:30,KT,두산,수원,4,5,-
2022,2022-04-14,18:30,LG,SSG,잠실,5,1,-
2022,2022-04-15,18:30,SSG,삼성,문학,5,0,-
2022,2022-04-15,18:30,롯데,KT,사직,9,7,-
2022,2022-04-15,18:30,두산,키움,잠실,2,4,-
2022,2022-04-15,18:30,NC,KIA,창원,5,0,-
2022,2022-04-15,18:30,한화,LG,한밭,7,3,-
2022,2022-04-16,14:00,SSG,삼성,문학,6,2,-
2022,2022-04-16,17:00,롯데,KT,사직,0,8,-
2022,2022-04-16,17:00,두산,키움,잠실,4,1,-
2022,2022-04-16,17:00,NC,KIA,창원,0,14,-
2022,2022-04-16,17:00,한화,LG,한밭,2,6,-
2022,2022-04-17,14:00,SSG,삼성,문학,7,5,-
2022,2022-04-17,14:00,롯데,KT,사직,3,0,-
2022,2022-04-17,14:00,두산,키움,잠실,2,6,-
2022,2022-04-17,14:00,NC,KIA,창원,3,4,-
2022,2022-04-17,14:00,한화,LG,한밭,7,8,-
2022,2022-04-19,18:30,KIA,두산,광주,6,3,-
