season,date,dow,home,away,stadium,crowd
2024,2024-08-15,목,한화,LG,한밭,12000
2024,2024-08-16,금,SSG,한화,문학,21057
2024,2024-08-16,금,롯데,키움,사직,21181
2024,2024-08-16,금,KT,두산,수원,11443
2024,2024-08-16,금,LG,KIA,잠실,23750
2024,2024-08-16,금,NC,삼성,창원,10580
2024,2024-08-17,토,SSG,한화,문학,23000
2024,2024-08-17,토,롯데,키움,사직,22758
2024,2024-08-17,토,KT,두산,수원,16427
2024,2024-08-17,토,LG,KIA,잠실,23750
2024,2024-08-17,토,NC,삼성,창원,17891
2024,2024-08-18,일,SSG,한화,문학,22545
2024,2024-08-18,일,롯데,키움,사직,20740
2024,2024-08-18,일,KT,두산,수원,12164
2024,2024-08-18,일,LG,KIA,잠실,23750
2024,2024-08-18,일,NC,삼성,창원,12328
2024,2024-08-20,화,KT,키움,수원,5858
2024,2024-08-20,화,LG,SSG,잠실,12736
2024,2024-08-20,화,한화,NC,청주,8429
2024,2024-08-20,화,삼성,두산,포항,10064
2024,2024-08-21,수,KIA,롯데,광주,12625
2024,2024-08-21,수,KT,키움,수원,6288
2024,2024-08-21,수,LG,SSG,잠실,12008
2024,2024-08-21,수,한화,NC,청주,8102
2024,2024-08-21,수,삼성,두산,포항,10268
2024,2024-08-22,목,KIA,롯데,광주,12693
2024,2024-08-22,목,KT,키움,수원,6181
2024,2024-08-22,목,LG,SSG,잠실,11917
2024,2024-08-23,금,키움,LG,고척,13852
2024,2024-08-23,금,삼성,롯데,대구,24000
2024,2024-08-23,금,SSG,KT,문학,10972
2024,2024-08-23,금,두산,한화,잠실,23750
2024,2024-08-23,금,NC,KIA,창원,13524
2024,2024-08-24,토,키움,LG,고척,16000
2024,2024-08-24,토,삼성,롯데,대구,24000
2024,2024-08-24,토,SSG,KT,문학,17053
2024,2024-08-24,토,두산,한화,잠실,23750
2024,2024-08-24,토,NC,KIA,창원,16489
2024,2024-08-25,일,키움,LG,고척,16000
2024,2024-08-25,일,삼성,롯데,대구,24000
2024,2024-08-25,일,SSG,KT,문학,16595
2024,2024-08-25,일,두산,한화,잠실,23750
2024,2024-08-25,일,NC,KIA,창원,11712
2024,2024-08-27,화,키움,삼성,고척,14421
2024,2024-08-27,화,KIA,SSG,광주,13038
2024,2024-08-27,화,롯데,한화,사직,18113
2024,2024-08-27,화,LG,KT,잠실,12678
2024,2024-08-27,화,NC,두산,창원,4814
2024,2024-08-28,수,키움,삼성,고척,13929
2024,2024-08-28,수,KIA,SSG,광주,13155
2024,2024-08-28,수,롯데,한화,사직,22758
2024,2024-08-28,수,LG,KT,잠실,13848
2024,2024-08-28,수,NC,두산,창원,5869
2024,2024-08-29,목,키움,삼성,고척,14903
2024,2024-08-29,목,KIA,SSG,광주,12931
2024,2024-08-29,목,롯데,한화,사직,19434
2024,2024-08-29,목,LG,KT,잠실,13832
2024,2024-08-29,목,NC,두산,창원,5985
2024,2024-08-30,금,키움,롯데,고척,15073
2024,2024-08-30,금,KT,LG,수원,12128
2024,2024-08-31,토,삼성,KIA,대구,24000
2024,2024-08-31,토,SSG,NC,문학,17039
2024,2024-08-31,토,두산,롯데,잠실,23750
2024,2024-08-31,토,한화,KT,한밭,12000
2024,2024-09-01,일,삼성,KIA,대구,24000
2024,2024-09-01,일,SSG,NC,문학,13039
2024,2024-09-01,일,두산,롯데,잠실,23750
2024,2024-09-03,화,KIA,LG,광주,13089
2024,2024-09-03,화,삼성,롯데,대구,24000
2024,2024-09-03,화,NC,키움,창원,3394
2024,2024-09-03,화,한화,두산,한밭,12000
2024,2024-09-04,수,KIA,한화,광주,15328
2024,2024-09-04,수,삼성,두산,대구,24000
2024,2024-09-04,수,롯데,KT,사직,14041
2024,2024-09-04,수,LG,SSG,잠실,13229
2024,2024-09-04,수,NC,키움,창원,4956
2024,2024-09-05,목,KIA,한화,광주,16083
2024,2024-09-05,목,롯데,KT,사직,15864
2024,2024-09-05,목,LG,SSG,잠실,12115
2024,2024-09-05,목,NC,키움,창원,5214
2024,2024-09-06,금,KIA,키움,광주,17103
2024,2024-09-06,금,롯데,삼성,사직,22464
2024,2024-09-06,금,LG,한화,잠실,23750
2024,2024-09-06,금,NC,KT,창원,5868
2024,2024-09-07,토,KIA,키움,광주,20500
2024,2024-09-07,토,삼성,NC,대구,24000
2024,2024-09-07,토,롯데,SSG,사직,22758
2024,2024-09-07,토,KT,두산,수원,18700
2024,2024-09-07,토,LG,한화,잠실,23750
2024,2024-09-08,일,KIA,키움,광주,20500
2024,2024-09-08,일,삼성,NC,대구,24000
2024,2024-09-08,일,롯데,SSG,사직,18116
2024,2024-09-08,일,LG,한화,잠실,23750
2024,2024-09-10,화,키움,두산,고척,13822
2024,2024-09-10,화,SSG,한화,문학,19109
2024,2024-09-10,화,KT,NC,수원,6721
2024,2024-09-10,화,LG,롯데,잠실,23750
2024,2024-09-11,수,SSG,롯데,문학,16051
2024,2024-09-11,수,KT,NC,수원,5815
2024,2024-09-11,수,LG,키움,잠실,13393
2024,2024-09-11,수,한화,삼성,한밭,11670
2024,2024-09-12,목,KIA,롯데,광주,20500
2024,2024-09-12,목,KT,NC,수원,5962
2024,2024-09-12,목,한화,삼성,한밭,11719
2024,2024-09-13,금,롯데,한화,사직,19675
2024,2024-09-14,토,KIA,키움,광주,20500
2024,2024-09-14,토,SSG,삼성,문학,23000
2024,2024-09-14,토,롯데,한화,사직,21514
2024,2024-09-14,토,두산,KT,잠실,23750
2024,2024-09-14,토,NC,LG,창원,15383
2024,2024-09-15,일,KIA,키움,광주,20500
2024,2024-09-15,일,SSG,삼성,문학,23000
2024,2024-09-15,일,롯데,한화,사직,22758
2024,2024-09-15,일,NC,LG,창원,10826
2024,2024-09-16,월,KT,KIA,수원,18700
2024,2024-09-16,월,두산,키움,잠실,18894
2024,2024-09-17,화,키움,KT,고척,11032
2024,2024-09-17,화,SSG,KIA,문학,23000
2024,2024-09-17,화,롯데,LG,사직,18742
2024,2024-09-17,화,두산,삼성,잠실,23750
2024,2024-09-17,화,NC,한화,창원,9403
2024,2024-09-18,수,롯데,LG,사직,21147
2024,2024-09-18,수,KT,삼성,수원,18700
2024,2024-09-18,수,NC,한화,창원,9268
2024,2024-09-19,목,SSG,키움,문학,14848
2024,2024-09-19,목,롯데,LG,사직,16895
2024,2024-09-19,목,KT,삼성,수원,12617
2024,2024-09-19,목,두산,KIA,잠실,23750
2024,2024-09-19,목,NC,한화,창원,6010
2024,2024-09-21,토,KT,SSG,수원,15805
2024,2024-09-21,토,LG,두산,잠실,23236
2024,2024-09-21,토,LG,두산,잠실,23750
2024,2024-09-22,일,삼성,키움,대구,24000
2024,2024-09-22,일,KT,SSG,수원,15049
2024,2024-09-22,일,LG,두산,잠실,23750
2024,2024-09-22,일,한화,롯데,한밭,12000
2024,2024-09-23,월,KIA,삼성,광주,20500
2024,2024-09-23,월,두산,SSG,잠실,22489
2024,2024-09-23,월,한화,롯데,한밭,10407
2024,2024-09-24,화,키움,한화,고척,16000
2024,2024-09-24,화,KIA,삼성,광주,20500
2024,2024-09-24,화,SSG,LG,문학,19911
2024,2024-09-24,화,KT,롯데,수원,13304
2024,2024-09-24,화,두산,NC,잠실,22064
2024,2024-09-25,수,KIA,롯데,광주,20500
2024,2024-09-25,수,삼성,키움,대구,24000
2024,2024-09-25,수,LG,한화,잠실,23750
2024,2024-09-25,수,NC,SSG,창원,6157
2024,2024-09-26,목,롯데,두산,사직,18727
2024,2024-09-26,목,LG,키움,잠실,21593
2024,2024-09-26,목,NC,SSG,창원,6377
2024,2024-09-27,금,롯데,NC,사직,22758
2024,2024-09-27,금,KT,키움,수원,12824
2024,2024-09-27,금,한화,KIA,한밭,12000
2024,2024-09-28,토,삼성,LG,대구,24000
2024,2024-09-28,토,롯데,KIA,사직,22758
2024,2024-09-28,토,KT,키움,수원,18700
2024,2024-09-28,토,NC,두산,창원,17891
2024,2024-09-28,토,한화,SSG,한밭,12000
2024,2024-09-29,일,한화,NC,한밭,12000
2024,2024-09-30,월,KIA,NC,광주,20500
2024,2024-09-30,월,SSG,키움,문학,23000
2024,2024-10-01,화,NC,롯데,창원,17891
2025,2025-03-22,토,KIA,NC,광주,20500
2025,2025-03-22,토,삼성,키움,대구,24000
2025,2025-03-22,토,SSG,두산,문학,23000
2025,2025-03-22,토,KT,한화,수원,18700
2025,2025-03-22,토,LG,롯데,잠실,23750
2025,2025-03-23,일,KIA,NC,광주,20500
2025,2025-03-23,일,삼성,키움,대구,24000
2025,2025-03-23,일,SSG,두산,문학,23000
2025,2025-03-23,일,KT,한화,수원,18700
2025,2025-03-23,일,LG,롯데,잠실,23750
2025,2025-03-25,화,KIA,키움,광주,15053
2025,2025-03-25,화,삼성,NC,대구,21024
2025,2025-03-25,화,SSG,롯데,문학,13860
2025,2025-03-25,화,KT,두산,수원,8141
2025,2025-03-25,화,LG,한화,잠실,23750
2025,2025-03-26,수,KIA,키움,광주,17780
2025,2025-03-26,수,삼성,NC,대구,24000
2025,2025-03-26,수,SSG,롯데,문학,14855
2025,2025-03-26,수,KT,두산,수원,9607
2025,2025-03-26,수,LG,한화,잠실,23750
2025,2025-03-27,목,KIA,키움,광주,12288
2025,2025-03-27,목,삼성,NC,대구,20781
2025,2025-03-27,목,SSG,롯데,문학,14155
2025,2025-03-27,목,KT,두산,수원,9024
2025,2025-03-27,목,LG,한화,잠실,23750
2025,2025-03-28,금,키움,SSG,고척,11002
2025,2025-03-28,금,한화,KIA,대전,17000
2025,2025-03-28,금,롯데,KT,사직,22665
2025,2025-03-28,금,두산,삼성,잠실,23750
2025,2025-03-28,금,NC,LG,창원,15510
2025,2025-03-29,토,키움,SSG,고척,13785
2025,2025-03-29,토,한화,KIA,대전,17000
2025,2025-03-29,토,롯데,KT,사직,22665
2025,2025-03-29,토,두산,삼성,잠실,23750
2025,2025-03-29,토,NC,LG,창원,17943
2025,2025-03-30,일,키움,SSG,고척,13081
2025,2025-03-30,일,한화,KIA,대전,17000
2025,2025-03-30,일,롯데,KT,사직,22665
2025,2025-03-30,일,두산,삼성,잠실,23750
2025,2025-04-02,수,KIA,삼성,광주,12172
2025,2025-04-02,수,한화,롯데,대전,16252
2025,2025-04-02,수,KT,LG,수원,7829
2025,2025-04-02,수,두산,키움,잠실,8336
2025,2025-04-03,목,KIA,삼성,광주,12826
2025,2025-04-03,목,한화,롯데,대전,16559
2025,2025-04-03,목,KT,LG,수원,8627
2025,2025-04-03,목,두산,키움,잠실,9131
2025,2025-04-04,금,키움,NC,고척,5161
2025,2025-04-04,금,삼성,한화,대구,24000
2025,2025-04-04,금,SSG,KT,문학,13323
2025,2025-04-04,금,롯데,두산,사직,17293
2025,2025-04-04,금,LG,KIA,잠실,23750
2025,2025-04-05,토,키움,NC,고척,8895
2025,2025-04-05,토,삼성,한화,대구,24000
2025,2025-04-05,토,롯데,두산,사직,21807
2025,2025-04-06,일,키움,NC,고척,7041
2025,2025-04-06,일,삼성,한화,대구,24000
2025,2025-04-06,일,SSG,KT,문학,18679
2025,2025-04-06,일,롯데,두산,사직,22665
2025,2025-04-06,일,LG,KIA,잠실,23750
2025,2025-04-08,화,키움,LG,고척,10452
2025,2025-04-08,화,삼성,SSG,대구,19327
2025,2025-04-08,화,롯데,KIA,사직,14038
2025,2025-04-08,화,KT,NC,수원,5233
2025,2025-04-08,화,두산,한화,잠실,20986
2025,2025-04-09,수,키움,LG,고척,9967
2025,2025-04-09,수,삼성,SSG,대구,20632
2025,2025-04-09,수,롯데,KIA,사직,13551
2025,2025-04-09,수,KT,NC,수원,3667
2025,2025-04-09,수,두산,한화,잠실,19300
2025,2025-04-10,목,키움,LG,고척,10627
2025,2025-04-10,목,삼성,SSG,대구,21291
2025,2025-04-10,목,롯데,KIA,사직,13726
2025,2025-04-10,목,KT,NC,수원,5086
2025,2025-04-10,목,두산,한화,잠실,21561
2025,2025-04-11,금,KIA,SSG,광주,20500
2025,2025-04-11,금,한화,키움,대전,17000
2025,2025-04-11,금,NC,롯데,사직,13728
2025,2025-04-11,금,KT,삼성,수원,17416
2025,2025-04-11,금,LG,두산,잠실,23750
2025,2025-04-12,토,한화,키움,대전,15457
2025,2025-04-12,토,NC,롯데,사직,15222
2025,2025-04-12,토,LG,두산,잠실,22938
2025,2025-04-13,일,KIA,SSG,광주,20500
2025,2025-04-13,일,한화,키움,대전,17000
2025,2025-04-13,일,NC,롯데,사직,21003
2025,2025-04-13,일,KT,삼성,수원,18700
2025,2025-04-13,일,LG,두산,잠실,23750
2025,2025-04-15,화,KIA,KT,광주,10979
2025,2025-04-15,화,SSG,한화,문학,15618
2025,2025-04-15,화,롯데,키움,사직,9714
2025,2025-04-15,화,LG,삼성,잠실,23750
2025,2025-04-16,수,KIA,KT,광주,12423
2025,2025-04-16,수,SSG,한화,문학,16785
2025,2025-04-16,수,롯데,키움,사직,11679
2025,2025-04-16,수,LG,삼성,잠실,23750
2025,2025-04-17,목,KIA,KT,광주,12104
2025,2025-04-17,목,SSG,한화,문학,18098
2025,2025-04-17,목,롯데,키움,사직,11812
2025,2025-04-17,목,LG,삼성,잠실,23750
2025,2025-04-18,금,키움,KT,고척,4666
2025,2025-04-18,금,삼성,롯데,대구,24000
2025,2025-04-18,금,한화,NC,대전,17000
2025,2025-04-18,금,SSG,LG,문학,18091
2025,2025-04-18,금,두산,KIA,잠실,23750
2025,2025-04-19,토,키움,KT,고척,8281
2025,2025-04-19,토,삼성,롯데,대구,24000
2025,2025-04-19,토,한화,NC,대전,17000
2025,2025-04-19,토,SSG,LG,문학,18727
2025,2025-04-19,토,두산,KIA,잠실,23750
2025,2025-04-20,일,키움,KT,고척,6859
2025,2025-04-20,일,삼성,롯데,대구,24000
2025,2025-04-20,일,한화,NC,대전,17000
2025,2025-04-20,일,SSG,LG,문학,23000
2025,2025-04-20,일,두산,KIA,잠실,23750
2025,2025-04-22,화,키움,두산,고척,6809
2025,2025-04-22,화,KT,SSG,수원,5497
2025,2025-04-22,화,LG,NC,잠실,12941
2025,2025-04-23,수,키움,두산,고척,6801
2025,2025-04-23,수,삼성,KIA,대구,22257
2025,2025-04-23,수,롯데,한화,사직,19376
2025,2025-04-23,수,KT,SSG,수원,7581
2025,2025-04-23,수,LG,NC,잠실,17828
2025,2025-04-24,목,키움,두산,고척,7690
2025,2025-04-24,목,삼성,KIA,대구,24000
2025,2025-04-24,목,롯데,한화,사직,22669
2025,2025-04-24,목,KT,SSG,수원,7815
2025,2025-04-24,목,LG,NC,잠실,19325
2025,2025-04-25,금,KIA,LG,광주,20500
2025,2025-04-25,금,삼성,NC,대구,24000
2025,2025-04-25,금,한화,KT,대전,17000
2025,2025-04-25,금,SSG,키움,문학,12140
2025,2025-04-25,금,두산,롯데,잠실,23750
2025,2025-04-26,토,KIA,LG,광주,20500
2025,2025-04-26,토,삼성,NC,대구,24000
2025,2025-04-26,토,한화,KT,대전,17000
2025,2025-04-26,토,SSG,키움,문학,18641
2025,2025-04-26,토,두산,롯데,잠실,23750
2025,2025-04-27,일,KIA,LG,광주,20500
2025,2025-04-27,일,삼성,NC,대구,24000
2025,2025-04-27,일,한화,KT,대전,17000
2025,2025-04-27,일,SSG,키움,문학,16422
2025,2025-04-27,일,두산,롯데,잠실,23750
2025,2025-04-29,화,키움,롯데,고척,13203
2025,2025-04-29,화,KIA,NC,광주,10575
2025,2025-04-29,화,한화,LG,대전,17000
2025,2025-04-29,화,SSG,삼성,문학,15481
2025,2025-04-29,화,두산,KT,잠실,14138
2025,2025-04-30,수,키움,롯데,고척,14367
2025,2025-04-30,수,KIA,NC,광주,15139
2025,2025-04-30,수,한화,LG,대전,17000
2025,2025-04-30,수,SSG,삼성,문학,18998
2025,2025-04-30,수,두산,KT,잠실,17158
2025,2025-05-01,목,키움,롯데,고척,16000
2025,2025-05-01,목,SSG,삼성,문학,22993
2025,2025-05-01,목,두산,KT,잠실,19883
2025,2025-05-02,금,KIA,한화,광주,20500
2025,2025-05-02,금,삼성,두산,대구,24000
2025,2025-05-02,금,롯데,NC,사직,22669
2025,2025-05-02,금,KT,키움,수원,12275
2025,2025-05-02,금,LG,SSG,잠실,23750
2025,2025-05-03,토,삼성,두산,대구,24000
2025,2025-05-03,토,롯데,NC,사직,22669
2025,2025-05-03,토,KT,키움,수원,15210
2025,2025-05-03,토,LG,SSG,잠실,23750
2025,2025-05-04,일,KIA,한화,광주,20500
2025,2025-05-04,일,삼성,두산,대구,24000
2025,2025-05-04,일,롯데,NC,사직,22669
2025,2025-05-04,일,KT,키움,수원,15160
2025,2025-05-04,일,LG,SSG,잠실,23750
2025,2025-05-05,월,키움,KIA,고척,16000
2025,2025-05-05,월,한화,삼성,대전,17000
2025,2025-05-05,월,롯데,SSG,사직,22669
2025,2025-05-05,월,KT,NC,수원,12015
2025,2025-05-05,월,두산,LG,잠실,23750
2025,2025-05-06,화,키움,KIA,고척,16000
2025,2025-05-06,화,한화,삼성,대전,17000
2025,2025-05-06,화,롯데,SSG,사직,22669
2025,2025-05-06,화,KT,NC,수원,9743
2025,2025-05-06,화,두산,LG,잠실,23750
2025,2025-05-07,수,키움,KIA,고척,16000
2025,2025-05-07,수,한화,삼성,대전,17000
2025,2025-05-07,수,롯데,SSG,사직,22669
2025,2025-05-07,수,KT,NC,수원,3598
2025,2025-05-07,수,두산,LG,잠실,23750
2025,2025-05-09,금,키움,한화,고척,16000
2025,2025-05-10,토,키움,한화,고척,16000
2025,2025-05-10,토,삼성,LG,대구,24000
2025,2025-05-10,토,삼성,LG,대구,24000
2025,2025-05-10,토,SSG,KIA,문학,23000
2025,2025-05-10,토,KT,롯데,수원,18700
2025,2025-05-10,토,두산,NC,잠실,20206
2025,2025-05-11,일,키움,한화,고척,16000
2025,2025-05-11,일,삼성,LG,대구,24000
2025,2025-05-11,일,SSG,KIA,문학,23000
2025,2025-05-11,일,SSG,KIA,문학,23000
2025,2025-05-11,일,KT,롯데,수원,18700
2025,2025-05-11,일,KT,롯데,수원,14470
2025,2025-05-11,일,두산,NC,잠실,19366
2025,2025-05-11,일,두산,NC,잠실,9172
2025,2025-05-13,화,KIA,롯데,광주,16824
2025,2025-05-13,화,한화,두산,대전,17000
2025,2025-05-13,화,SSG,NC,문학,12746
2025,2025-05-13,화,LG,키움,잠실,18080
2025,2025-05-13,화,삼성,KT,포항,10758
2025,2025-05-14,수,KIA,롯데,광주,18641
2025,2025-05-14,수,한화,두산,대전,17000
2025,2025-05-14,수,SSG,NC,문학,11409
2025,2025-05-14,수,LG,키움,잠실,18286
2025,2025-05-14,수,삼성,KT,포항,12120
2025,2025-05-15,목,KIA,롯데,광주,17452
2025,2025-05-15,목,한화,두산,대전,17000
2025,2025-05-15,목,SSG,NC,문학,10081
2025,2025-05-15,목,LG,키움,잠실,18119
2025,2025-05-15,목,삼성,KT,포항,12120
2025,2025-05-17,토,KIA,두산,광주,16854
2025,2025-05-17,토,KIA,두산,광주,20500
2025,2025-05-17,토,한화,SSG,대전,17000
2025,2025-05-17,토,한화,SSG,대전,17000
2025,2025-05-17,토,롯데,삼성,사직,22669
2025,2025-05-17,토,롯데,삼성,사직,22669
2025,2025-05-17,토,NC,키움,울산,2297
2025,2025-05-17,토,NC,키움,울산,5513
2025,2025-05-17,토,LG,KT,잠실,22963
2025,2025-05-17,토,LG,KT,잠실,17811
2025,2025-05-18,일,KIA,두산,광주,20500
2025,2025-05-18,일,한화,SSG,대전,17000
2025,2025-05-18,일,롯데,삼성,사직,22669
2025,2025-05-18,일,NC,키움,울산,6456
2025,2025-05-18,일,LG,KT,잠실,23029
2025,2025-05-20,화,키움,삼성,고척,13106
2025,2025-05-20,화,롯데,LG,사직,22669
2025,2025-05-20,화,KT,KIA,수원,16064
2025,2025-05-20,화,NC,한화,울산,4497
2025,2025-05-20,화,두산,SSG,잠실,17782
2025,2025-05-21,수,키움,삼성,고척,13193
2025,2025-05-21,수,롯데,LG,사직,22669
2025,2025-05-21,수,KT,KIA,수원,16302
2025,2025-05-21,수,NC,한화,울산,4183
2025,2025-05-21,수,두산,SSG,잠실,14052
2025,2025-05-22,목,키움,삼성,고척,12926
2025,2025-05-22,목,롯데,LG,사직,22669
2025,2025-05-22,목,KT,KIA,수원,16705
2025,2025-05-22,목,NC,한화,울산,5005
2025,2025-05-22,목,두산,SSG,잠실,14592
2025,2025-05-23,금,키움,KT,고척,4239
2025,2025-05-23,금,삼성,KIA,대구,24000
2025,2025-05-23,금,한화,롯데,대전,17000
2025,2025-05-23,금,SSG,LG,문학,20150
2025,2025-05-23,금,두산,NC,잠실,17944
2025,2025-05-24,토,키움,KT,고척,7315
2025,2025-05-24,토,삼성,KIA,대구,24000
2025,2025-05-24,토,한화,롯데,대전,17000
2025,2025-05-24,토,SSG,LG,문학,23000
2025,2025-05-24,토,두산,NC,잠실,22279
2025,2025-05-25,일,키움,KT,고척,6809
2025,2025-05-25,일,삼성,KIA,대구,24000
2025,2025-05-25,일,한화,롯데,대전,17000
2025,2025-05-25,일,SSG,LG,문학,23000
2025,2025-05-25,일,두산,NC,잠실,20534
2025,2025-05-27,화,KIA,키움,광주,15351
2025,2025-05-27,화,삼성,롯데,대구,24000
2025,2025-05-27,화,SSG,NC,문학,12124
2025,2025-05-27,화,KT,두산,수원,8355
2025,2025-05-27,화,LG,한화,잠실,23750
2025,2025-05-28,수,KIA,키움,광주,16517
2025,2025-05-28,수,SSG,NC,문학,12747
2025,2025-05-28,수,KT,두산,수원,8822
2025,2025-05-28,수,LG,한화,잠실,23750
2025,2025-05-29,목,KIA,키움,광주,18127
2025,2025-05-29,목,삼성,롯데,대구,24000
2025,2025-05-29,목,SSG,NC,문학,13466
2025,2025-05-29,목,KT,두산,수원,9238
2025,2025-05-29,목,LG,한화,잠실,23750
2025,2025-05-30,금,키움,두산,고척,9182
2025,2025-05-30,금,롯데,SSG,사직,22669
2025,2025-05-30,금,KT,KIA,수원,18700
2025,2025-05-30,금,LG,삼성,잠실,23750
2025,2025-05-30,금,NC,한화,창원,12395
2025,2025-05-31,토,키움,두산,고척,13456
2025,2025-05-31,토,롯데,SSG,사직,22669
2025,2025-05-31,토,KT,KIA,수원,18700
2025,2025-05-31,토,LG,삼성,잠실,23750
2025,2025-05-31,토,NC,한화,창원,16741
2025,2025-06-01,일,키움,두산,고척,12350
2025,2025-06-01,일,롯데,SSG,사직,22669
2025,2025-06-01,일,KT,KIA,수원,18700
2025,2025-06-01,일,LG,삼성,잠실,23750
2025,2025-06-01,일,NC,한화,창원,14906
2025,2025-06-03,화,한화,KT,대전,17000
2025,2025-06-03,화,SSG,삼성,문학,23000
2025,2025-06-03,화,롯데,키움,사직,22669
2025,2025-06-03,화,두산,KIA,잠실,23750
2025,2025-06-03,화,NC,LG,창원,13937
2025,2025-06-04,수,한화,KT,대전,17000
2025,2025-06-04,수,SSG,삼성,문학,15706
2025,2025-06-04,수,롯데,키움,사직,22669
2025,2025-06-04,수,두산,KIA,잠실,23750
2025,2025-06-04,수,NC,LG,창원,5235
2025,2025-06-05,목,한화,KT,대전,17000
2025,2025-06-05,목,SSG,삼성,문학,19273
2025,2025-06-05,목,롯데,키움,사직,22669
2025,2025-06-05,목,두산,KIA,잠실,23750
2025,2025-06-05,목,NC,LG,창원,8957
2025,2025-06-06,금,키움,LG,고척,16000
2025,2025-06-06,금,KIA,한화,광주,20500
2025,2025-06-06,금,삼성,NC,대구,24000
2025,2025-06-06,금,KT,SSG,수원,18700
2025,2025-06-06,금,두산,롯데,잠실,23750
2025,2025-06-07,토,키움,LG,고척,16000
2025,2025-06-07,토,KIA,한화,광주,20500
2025,2025-06-07,토,삼성,NC,대구,24000
2025,2025-06-07,토,KT,SSG,수원,16755
2025,2025-06-07,토,두산,롯데,잠실,23750
2025,2025-06-08,일,키움,LG,고척,16000
2025,2025-06-08,일,KIA,한화,광주,18586
2025,2025-06-08,일,삼성,NC,대구,24000
2025,2025-06-08,일,KT,SSG,수원,13026
2025,2025-06-08,일,두산,롯데,잠실,23750
2025,2025-06-10,화,키움,NC,고척,4004
